num,data_div,unrestricted_axis,A_fit_arg0,A_fit_arg1,A_fit,E_fit_arg0,E_fit_arg1,E_fit,AE_fit_arg0,AE_fit_arg1,AE_fit_arg2,AE_fit_arg3,AE_fit
566,20,2,9,29,0.218829944729805,14,12,0.20758576691150665,13,29,14,25,0.13339170813560486
566,30,2,9,29,0.23586928844451904,14,12,0.22271738946437836,13,29,14,25,0.15748028457164764
566,40,2,10,29,0.18851973116397858,14,14,0.1714102178812027,13,29,14,25,0.13157320022583008
567,10,2,3,29,0.38159146904945374,14,29,0.0457952544093132,3,29,0,15,0.37673017382621765
567,20,2,3,29,0.4422774016857147,14,29,0.016187939792871475,3,29,4,4,0.42623594403266907
567,30,2,3,29,0.2918781042098999,14,29,0.0041873278096318245,3,29,2,7,0.2801724076271057
567,40,2,3,29,0.394930899143219,14,29,0.03102724440395832,3,29,0,16,0.38637691736221313
568,10,2,8,29,0.5245389938354492,14,29,0.03821144998073578,8,29,10,21,0.3929731547832489
568,20,2,8,29,0.5571773052215576,14,29,0.11004650592803955,8,29,10,18,0.4335896670818329
568,30,2,8,29,0.5034897327423096,14,29,0.13104157149791718,8,29,10,16,0.39545202255249023
568,40,2,8,29,0.5631257891654968,14,29,0.11713363975286484,8,29,10,17,0.46390223503112793
569,10,2,8,29,0.2825867831707001,13,29,0.248685821890831,8,27,9,6,0.38183242082595825
569,20,2,3,29,0.12170738726854324,6,7,0.40930572152137756,8,11,7,3,0.48612821102142334
569,30,2,8,29,0.14180752635002136,14,29,0.26514190435409546,8,20,8,5,0.3336353302001953
569,40,2,8,29,0.19006526470184326,13,29,0.16559526324272156,8,23,9,4,0.2834109365940094
580,10,2,9,23,0.773374080657959,14,29,0.02032357268035412,9,22,11,19,0.583168089389801
580,20,2,8,29,0.7724384665489197,14,29,0.13526275753974915,8,27,10,16,0.6948952078819275
580,30,2,8,26,0.6965649127960205,14,29,0.2459370344877243,10,13,10,29,0.710062563419342
580,40,2,8,28,0.4480016529560089,14,29,-0.00871965941041708,8,26,10,23,0.3593287467956543
582,10,0,8,29,0.5296013355255127,14,29,0.3103609085083008,13,17,12,29,0.5307314991950989
582,20,0,8,29,0.40848004817962646,14,29,0.3309164345264435,10,14,10,29,0.48311322927474976
582,30,0,8,29,0.5168034434318542,14,29,0.3288086950778961,10,13,10,28,0.5831562876701355
582,40,0,8,29,0.3599565327167511,14,29,0.34349074959754944,10,15,10,29,0.43994906544685364
584,10,1,8,19,0.7146292328834534,14,1,0.732180655002594,8,20,10,3,0.8007397651672363
584,20,1,7,20,0.7043496370315552,3,3,0.7851235866546631,7,24,5,3,0.8241125345230103
584,30,1,8,15,0.5875740647315979,9,1,0.6823636889457703,8,15,9,2,0.7155725359916687
584,40,1,8,11,0.6246923208236694,0,1,0.6813724040985107,8,5,11,0,0.7258792519569397
586,10,2,10,29,0.1968119889497757,14,29,0.20743398368358612,14,28,14,29,0.10368259251117706
586,20,2,9,29,0.23854182660579681,14,10,0.2268250435590744,10,29,11,20,0.16652221977710724
586,30,2,9,29,0.1779855489730835,14,14,0.17406299710273743,13,29,14,25,0.10816081613302231
586,40,2,10,29,0.20410998165607452,14,14,0.19231157004833221,13,29,14,25,0.13103832304477692
588,10,2,8,29,0.49401798844337463,14,29,0.0038394290022552013,8,29,10,29,0.3115537762641907
588,20,2,8,29,0.5259017944335938,14,29,0.109856978058815,8,29,10,17,0.4058905839920044
588,30,2,8,29,0.5048047304153442,14,29,0.05706125870347023,8,29,10,19,0.38931137323379517
588,40,2,8,29,0.554900050163269,14,29,0.060568466782569885,8,29,10,22,0.4149349331855774
