num,data_div,unrestricted_axis,A_fit_arg0,A_fit_arg1,A_fit,E_fit_arg0,E_fit_arg1,E_fit,AE_fit_arg0,AE_fit_arg1,AE_fit_arg2,AE_fit_arg3,AE_fit
200,20,2,8,26,0.7554375529289246,5,29,0.12198740243911743,8,24,10,19,0.6400340795516968
200,30,2,8,20,0.5932842493057251,5,29,0.34448564052581787,8,14,13,2,0.6647592186927795
200,40,2,8,25,0.4088405966758728,5,29,0.615745484828949,8,14,10,2,0.7401156425476074
201,10,2,8,27,0.25344961881637573,5,28,0.7273290753364563,8,19,8,4,0.7548609375953674
201,20,2,8,29,0.2422293722629547,5,20,0.7562053203582764,8,17,7,4,0.794122576713562
201,30,2,8,28,0.2298290729522705,5,12,0.7907233834266663,8,16,7,4,0.8262861371040344
201,40,2,8,27,0.2255953997373581,5,12,0.7741592526435852,8,13,7,3,0.8127386569976807
202,10,0,8,29,0.7902666330337524,14,29,0.048026327043771744,8,29,10,22,0.6145914196968079
202,20,0,8,26,0.6851049065589905,14,4,0.17676351964473724,8,22,10,15,0.6392515301704407
202,30,0,8,24,0.5388938784599304,14,2,0.3804786205291748,8,18,11,4,0.6636258959770203
202,40,0,8,23,0.383376806974411,8,3,0.5876840353012085,8,14,10,2,0.7119426727294922
203,10,0,8,29,0.3119851052761078,14,2,0.6570070385932922,9,12,13,2,0.7281814217567444
203,20,0,8,28,0.2621890604496002,11,2,0.7611083984375,8,14,8,3,0.8119176030158997
203,30,0,8,24,0.24038435518741608,10,2,0.7527161836624146,9,9,11,2,0.8057312369346619
203,40,0,8,26,0.24091829359531403,9,2,0.716909646987915,8,11,8,2,0.7749276757240295
204,10,1,8,22,0.5431525111198425,14,3,0.5018290281295776,8,25,9,16,0.5466530323028564
204,20,1,8,24,0.5083943605422974,14,4,0.6299387216567993,9,18,10,9,0.5825528502464294
204,30,1,8,23,0.47680002450942993,14,4,0.6143399477005005,9,18,10,8,0.5595641732215881
204,40,1,8,24,0.4708438813686371,10,4,0.6205461621284485,9,20,11,5,0.5685213804244995
205,10,1,8,24,0.4649985730648041,12,4,0.6891098618507385,9,19,10,6,0.6103686094284058
205,20,1,8,22,0.47274476289749146,14,3,0.6867277026176453,9,17,10,5,0.6227996945381165
205,30,1,8,22,0.4426356554031372,14,3,0.6527369618415833,9,17,10,5,0.5936392545700073
205,40,1,8,27,0.4353874921798706,11,5,0.6696720123291016,9,21,10,7,0.5682392716407776
206,10,2,8,24,0.6208937764167786,7,6,0.6224402785301208,8,28,7,8,0.5990224480628967
206,20,2,8,29,0.613849937915802,8,8,0.6227626204490662,9,22,10,7,0.5585700869560242
206,30,2,8,29,0.6130500435829163,7,10,0.6261730790138245,9,25,11,5,0.5650207996368408
206,40,2,8,27,0.6175557374954224,7,8,0.6327933669090271,8,29,7,9,0.5836857557296753
207,10,2,8,25,0.5970265865325928,8,5,0.6143299341201782,9,17,10,4,0.5770930051803589
207,20,2,8,29,0.5905830264091492,7,8,0.6045403480529785,8,29,7,10,0.5558571815490723
207,30,2,8,27,0.5570286512374878,10,4,0.5646247267723083,10,17,14,4,0.5304858088493347
207,40,2,8,29,0.6029014587402344,7,9,0.6172492504119873,8,29,7,10,0.5564834475517273
208,10,2,8,26,0.5716346502304077,14,29,-0.02742167003452778,8,26,13,25,0.3941170573234558
208,20,2,8,28,0.5296735763549805,14,29,0.02712317556142807,8,27,10,29,0.3914785087108612
208,30,2,8,29,0.3612006604671478,6,29,0.22484667599201202,8,29,10,7,0.35410383343696594
208,40,2,8,29,0.19047920405864716,5,29,0.23505942523479462,8,22,9,5,0.27235230803489685
209,10,2,9,29,0.2081296294927597,14,6,0.43837687373161316,10,25,14,7,0.3607849180698395
209,20,2,3,29,0.15440212190151215,8,7,0.46985477209091187,8,29,7,11,0.4245927929878235
209,30,2,3,29,0.165907084941864,8,6,0.5124759078025818,8,29,7,10,0.48038095235824585
209,40,2,3,29,0.19364579021930695,7,9,0.5488576292991638,8,29,7,11,0.49537932872772217
240,10,2,8,29,0.674254834651947,14,29,0.15309202671051025,12,13,11,29,0.6022751927375793
240,20,2,8,20,0.4992769956588745,5,29,0.3439214825630188,8,12,14,1,0.6093084812164307
240,30,2,8,21,0.38969388604164124,4,11,0.5734370350837708,7,17,4,1,0.7465035319328308
240,40,2,8,23,0.34884345531463623,5,23,0.631291389465332,8,8,9,1,0.7646194696426392
241,10,2,8,26,0.4817861318588257,5,29,0.5165765881538391,7,12,3,0,0.734245240688324
241,20,2,8,23,0.3490433096885681,5,17,0.6914965510368347,8,9,9,1,0.8151866793632507
241,30,2,8,22,0.3171800971031189,4,8,0.6819847822189331,7,14,4,2,0.7994140982627869
241,40,2,8,22,0.2960222363471985,4,6,0.7139241099357605,7,17,4,3,0.8294870257377625
242,10,0,8,29,0.49362534284591675,14,29,0.3310711681842804,13,17,12,29,0.5258634090423584
242,20,0,8,29,0.4294595420360565,14,29,0.29746225476264954,10,14,10,29,0.5127097964286804
242,30,0,8,29,0.1873742640018463,14,3,0.22779040038585663,8,23,10,3,0.30662086606025696
242,40,0,8,25,0.3289654552936554,14,1,0.5231351256370544,9,8,14,1,0.6508219838142395
243,10,0,8,23,0.33371755480766296,11,2,0.49215584993362427,9,7,14,1,0.618267297744751
243,20,0,8,20,0.31397542357444763,9,1,0.6111881732940674,9,3,13,0,0.7450768947601318
243,30,0,8,21,0.2705304026603699,10,1,0.5893110036849976,9,3,13,0,0.6959993243217468
243,40,0,8,22,0.2673896253108978,10,1,0.6426225304603577,9,3,12,0,0.7380918860435486
244,10,1,8,12,0.7151170969009399,9,1,0.8607298731803894,8,14,8,3,0.8811798095703125
244,20,1,8,13,0.6617778539657593,10,1,0.8489214777946472,8,15,7,3,0.8608276844024658
244,30,1,8,15,0.5860370397567749,12,1,0.7690227627754211,8,17,8,3,0.7792862057685852
244,40,1,8,10,0.6771603226661682,3,3,0.8733949661254883,8,7,7,1,0.8876649737358093
245,10,1,8,16,0.6133186221122742,12,2,0.8260690569877625,9,14,11,3,0.8016817569732666
245,20,1,8,15,0.6136142611503601,14,1,0.8166395425796509,8,20,7,4,0.8136648535728455
245,30,1,8,11,0.6436346769332886,4,3,0.8580971956253052,8,12,7,2,0.8690507411956787
245,40,1,7,18,0.6195496916770935,2,3,0.812167763710022,7,20,3,4,0.823691725730896
246,10,2,8,24,0.4904349148273468,11,3,0.47854724526405334,10,15,14,4,0.47395411133766174
246,20,2,9,23,0.4894580543041229,12,7,0.4872243404388428,11,26,12,20,0.41172879934310913
246,30,2,8,29,0.47006577253341675,11,5,0.47428086400032043,10,19,12,8,0.4354284107685089
246,40,2,8,26,0.6031280755996704,8,5,0.6018039584159851,10,16,14,4,0.5786272883415222
247,10,2,8,29,0.49412038922309875,10,6,0.5076219439506531,10,25,13,8,0.4467393755912781
247,20,2,8,29,0.5460251569747925,14,4,0.558032214641571,10,17,11,10,0.5146937370300293
247,30,2,8,28,0.5284788012504578,11,4,0.5307766199111938,10,16,13,5,0.5030468106269836
247,40,2,8,29,0.5476283431053162,12,4,0.5566092729568481,10,17,13,5,0.5198556184768677
248,10,2,8,29,0.35789254307746887,14,29,0.06646411120891571,8,29,10,19,0.2787897288799286
248,20,2,8,29,0.3063887059688568,14,29,0.13094449043273926,8,29,11,4,0.3010362386703491
248,30,2,3,26,0.1517091691493988,14,3,0.26674866676330566,8,18,8,4,0.35086917877197266
248,40,2,8,29,0.16477425396442413,6,9,0.25532767176628113,8,18,8,4,0.33815518021583557
249,10,2,8,29,0.2820329964160919,14,29,0.19370149075984955,8,29,9,9,0.33010271191596985
249,20,2,9,27,0.16825836896896362,14,6,0.24227450788021088,8,29,8,7,0.32991930842399597
249,30,2,8,29,0.07063248008489609,5,27,0.361499160528183,7,28,5,9,0.46314314007759094
249,40,2,3,29,0.056053757667541504,10,2,0.3525637686252594,8,14,6,3,0.398934006690979
280,10,2,8,17,0.39822137355804443,14,29,0.11582275480031967,13,10,11,28,0.38097864389419556
280,20,2,7,29,0.36474549770355225,5,29,0.23016266524791718,6,8,2,0,0.47351768612861633
280,30,2,7,28,0.34479644894599915,5,29,0.22259621322155,6,5,4,0,0.45934271812438965
280,40,2,7,29,0.2458660900592804,5,23,0.36177706718444824,6,7,3,1,0.49010854959487915
281,10,2,7,29,0.22520045936107635,3,5,0.3384905755519867,6,9,1,1,0.4502841532230377
281,20,2,7,29,0.16342921555042267,3,3,0.32262152433395386,6,12,1,2,0.40740832686424255
281,30,2,7,29,0.15428897738456726,0,2,0.3690965473651886,6,18,0,4,0.4455398917198181
281,40,2,7,29,0.08263850957155228,0,2,0.21729134023189545,6,12,1,4,0.2587837874889374
282,10,0,8,27,0.26066872477531433,14,29,0.12926556169986725,10,13,10,29,0.2926947772502899
282,20,0,8,26,0.26182442903518677,14,29,0.15626220405101776,8,18,10,9,0.31688791513442993
282,30,0,8,19,0.2515413761138916,14,1,0.19485633075237274,7,7,8,0,0.36459290981292725
282,40,0,8,22,0.1845669001340866,3,4,0.2630111873149872,6,5,0,0,0.3743359446525574
283,10,0,8,20,0.15626241266727448,6,4,0.24932454526424408,7,21,6,3,0.3219525218009949
283,20,0,7,29,0.14260421693325043,4,5,0.17892295122146606,6,13,1,1,0.2686316967010498
283,30,0,7,29,0.12431210279464722,2,4,0.3269781768321991,6,18,1,5,0.39863547682762146
283,40,0,7,29,0.12766139209270477,2,3,0.37201282382011414,6,14,0,3,0.43921709060668945
284,10,1,8,20,0.540617823600769,7,4,0.6781955361366272,8,23,8,5,0.6751235127449036
284,20,1,8,18,0.4528077244758606,6,4,0.6007506847381592,8,20,7,5,0.596384584903717
284,30,1,8,25,0.5010122656822205,9,5,0.676383376121521,8,29,8,10,0.6124061346054077
284,40,1,8,19,0.4905710518360138,6,5,0.6585515141487122,8,23,7,5,0.6408442258834839
285,10,1,8,18,0.4928109645843506,12,2,0.637880802154541,8,22,8,5,0.6288194060325623
285,20,1,8,20,0.5272508263587952,7,4,0.7318373918533325,8,24,7,5,0.7054042816162109
285,30,1,8,21,0.460646390914917,7,4,0.6300508379936218,8,27,7,6,0.603060245513916
285,40,1,8,17,0.4761185050010681,5,5,0.6393737196922302,8,19,7,4,0.6338817477226257
286,10,2,7,29,0.24213258922100067,4,10,0.2525847554206848,8,23,5,7,0.24455201625823975
286,20,2,8,21,0.29228535294532776,5,9,0.3038184344768524,8,24,6,8,0.29084643721580505
286,30,2,8,21,0.28176313638687134,5,9,0.2940312325954437,8,23,6,7,0.28007060289382935
286,40,2,8,20,0.28668951988220215,5,8,0.3001890778541565,8,23,6,7,0.28832951188087463
287,10,2,8,19,0.3024330139160156,5,8,0.3174266219139099,8,23,5,9,0.3053436875343323
287,20,2,8,20,0.2988259792327881,5,8,0.31223592162132263,8,22,6,7,0.2988598942756653
287,30,2,8,21,0.2895277440547943,5,8,0.3036327660083771,8,24,6,7,0.28906673192977905
287,40,2,8,21,0.27934709191322327,5,9,0.2900019884109497,8,23,6,7,0.27673208713531494
288,10,2,8,16,0.15969963371753693,14,29,-0.024985864758491516,8,15,10,29,0.11023442447185516
288,20,2,8,19,0.11890880763530731,14,29,0.00408643763512373,14,8,11,29,0.0845356285572052
288,30,2,8,19,0.08803042769432068,14,29,-0.03510886803269386,8,19,12,22,0.06543733924627304
288,40,2,8,29,0.071708545088768,14,29,-0.011779292486608028,8,29,13,28,0.04300226643681526
289,10,2,8,22,0.03824996575713158,14,29,0.008986564353108406,8,21,10,25,0.01817452162504196
289,20,2,3,29,0.008876373991370201,5,29,0.059788696467876434,7,29,6,19,0.07054504007101059
289,30,2,8,20,0.03308097645640373,14,29,-0.022426780313253403,8,20,12,26,0.00136665313038975
289,40,2,3,29,0.015303052961826324,9,29,0.052459780126810074,10,23,9,27,0.014698379673063755
320,10,2,8,29,0.8214826583862305,5,29,0.08446139097213745,8,29,14,5,0.6722121238708496
320,20,2,8,21,0.5229635238647461,5,29,0.5101521015167236,8,12,12,1,0.7313054800033569
320,30,2,8,24,0.48752492666244507,5,29,0.5091350674629211,8,15,11,2,0.7211070656776428
320,40,2,8,22,0.3935352861881256,5,27,0.6499437093734741,8,9,10,1,0.7829597592353821
321,10,2,8,22,0.38689133524894714,5,29,0.6841679811477661,8,14,9,2,0.7839379906654358
321,20,2,8,24,0.29762041568756104,5,11,0.8010011911392212,8,12,8,2,0.8849150538444519
321,30,2,8,23,0.34227561950683594,5,7,0.715716540813446,7,25,5,4,0.8423242568969727
321,40,2,8,23,0.3405449092388153,4,9,0.7202664017677307,8,5,9,0,0.8255405426025391
322,10,0,9,23,0.4531838893890381,14,29,0.3804628551006317,11,19,11,28,0.5282644629478455
322,20,0,8,29,0.42199134826660156,14,3,0.46368589997291565,8,22,10,4,0.6466220617294312
322,30,0,8,29,0.34149494767189026,11,2,0.6003350615501404,9,8,14,1,0.7236040234565735
322,40,0,8,29,0.2991924285888672,12,2,0.5860120058059692,9,7,13,1,0.681771457195282
323,10,0,8,29,0.358782023191452,12,3,0.5632076263427734,9,11,12,3,0.6779795289039612
323,20,0,8,24,0.29284292459487915,9,2,0.7388600707054138,8,11,8,2,0.8265150785446167
323,30,0,8,27,0.24578306078910828,12,1,0.6961557865142822,8,7,8,1,0.7822060585021973
323,40,0,8,23,0.3001319468021393,11,1,0.6282222867012024,8,8,9,1,0.7428561449050903
324,10,1,8,26,0.46701574325561523,7,6,0.4364141523838043,8,29,9,8,0.4722834527492523
324,20,1,8,18,0.42960670590400696,5,7,0.5378448963165283,8,20,8,4,0.5273732542991638
324,30,1,8,19,0.4386293888092041,6,5,0.5514169335365295,8,21,8,5,0.5394667983055115
324,40,1,8,18,0.42873114347457886,5,6,0.548362135887146,8,18,7,4,0.542297899723053
325,10,1,8,24,0.35926303267478943,7,6,0.5335568785667419,8,29,7,8,0.4749525189399719
325,20,1,8,20,0.3925956189632416,5,8,0.5479797720909119,8,24,6,6,0.5220206379890442
325,30,1,8,18,0.3975018560886383,4,9,0.5508108139038086,8,21,5,7,0.5340396165847778
325,40,1,8,19,0.3988679051399231,5,6,0.5416234135627747,8,19,7,4,0.528549313545227
326,10,2,9,24,0.47275540232658386,9,9,0.4933376610279083,10,29,12,13,0.381786048412323
326,20,2,8,29,0.5187613368034363,8,7,0.539452850818634,9,24,10,6,0.47303226590156555
326,30,2,8,29,0.4742068350315094,8,10,0.49120014905929565,9,28,10,10,0.3973340690135956
326,40,2,8,29,0.5384488105773926,8,11,0.5617098212242126,9,29,10,10,0.46300286054611206
327,10,2,8,29,0.5285964608192444,8,10,0.5461804866790771,9,27,10,9,0.4551120400428772
327,20,2,8,29,0.47898340225219727,9,10,0.519883930683136,10,28,12,12,0.38994598388671875
327,30,2,8,29,0.5368596315383911,7,15,0.5538181066513062,9,26,10,9,0.4617048501968384
327,40,2,8,29,0.5337214469909668,8,11,0.5644919872283936,9,27,10,9,0.45284727215766907
328,10,2,8,29,0.4762338399887085,14,29,-0.03509557247161865,8,29,14,21,0.2694671154022217
328,20,2,8,29,0.3856208324432373,6,29,0.05598115921020508,8,29,10,17,0.31128358840942383
328,30,2,8,29,0.2757151424884796,14,7,0.21589995920658112,8,29,9,7,0.33531424403190613
328,40,2,3,25,0.22702355682849884,6,29,0.3722841143608093,8,28,8,7,0.40018078684806824
329,10,2,9,26,0.266893208026886,14,8,0.3273886740207672,8,29,9,6,0.3548516035079956
329,20,2,3,29,0.18107235431671143,7,9,0.4732862114906311,8,29,7,10,0.4369999170303345
329,30,2,3,29,0.18523889780044556,8,7,0.4473327100276947,8,29,7,10,0.43960756063461304
329,40,2,3,29,0.22550150752067566,6,16,0.4759770333766937,8,28,7,9,0.470670223236084
360,10,2,8,29,0.8346870541572571,5,29,-0.0035622355062514544,8,29,10,29,0.6148326396942139
360,20,2,8,19,0.7589360475540161,5,29,0.16492722928524017,8,17,10,16,0.6831202507019043
360,30,2,8,17,0.6162433624267578,5,29,0.3450632393360138,8,12,13,2,0.6869206428527832
360,40,2,8,16,0.42367732524871826,5,29,0.5613695979118347,7,18,6,2,0.7295335531234741
361,10,2,8,27,0.26316550374031067,5,24,0.7513431906700134,8,16,8,3,0.7920125722885132
361,20,2,8,27,0.24930790066719055,5,12,0.7745739817619324,8,13,7,3,0.8273549675941467
361,30,2,8,25,0.21594025194644928,5,8,0.7876506447792053,8,10,7,2,0.8341000080108643
361,40,2,8,24,0.22574621438980103,5,8,0.7835297584533691,8,9,7,2,0.8361161947250366
362,10,0,9,21,0.7437390685081482,14,29,0.05994939059019089,9,20,11,17,0.5741745829582214
362,20,0,8,21,0.804999828338623,4,29,0.07715558260679245,8,19,14,4,0.6751569509506226
362,30,0,8,17,0.5035676956176758,8,4,0.45613405108451843,8,10,11,2,0.7013948559761047
362,40,0,8,17,0.4157538414001465,7,4,0.5782625079154968,8,10,10,2,0.7359959483146667
363,10,0,8,28,0.3399675190448761,14,2,0.6034219264984131,9,11,12,3,0.685439944267273
363,20,0,8,29,0.2758715748786926,14,2,0.7187383770942688,9,11,11,3,0.7620108127593994
363,30,0,8,27,0.2513015866279602,9,2,0.7335115075111389,8,11,8,2,0.7990823984146118
363,40,0,8,23,0.22188115119934082,11,1,0.7617686986923218,8,6,7,1,0.8266732096672058
364,10,1,8,21,0.6028589010238647,14,3,0.6276101469993591,9,16,10,11,0.6399100422859192
364,20,1,8,21,0.4926697313785553,14,3,0.6044833064079285,9,18,11,5,0.5802038908004761
364,30,1,8,21,0.5051613450050354,14,3,0.6027681827545166,9,17,11,5,0.5853776335716248
364,40,1,8,21,0.5092355608940125,12,3,0.6435149908065796,9,16,11,4,0.6095185279846191
365,10,1,8,19,0.5121564269065857,11,3,0.7347460389137268,9,15,10,4,0.6885340213775635
365,20,1,8,22,0.4892517030239105,14,3,0.7423691749572754,9,17,10,5,0.6732352375984192
365,30,1,8,20,0.44007357954978943,10,3,0.6180418729782104,9,15,11,3,0.5889818072319031
365,40,1,8,23,0.44586992263793945,10,4,0.6595177054405212,9,19,11,4,0.5915735363960266
366,10,2,8,23,0.7014506459236145,7,6,0.7105533480644226,8,28,7,7,0.686424195766449
366,20,2,8,25,0.7041609883308411,7,6,0.7126360535621643,8,29,7,8,0.6797462701797485
366,30,2,8,26,0.6589832305908203,7,7,0.6713832020759583,8,29,7,9,0.6325837969779968
366,40,2,8,22,0.660327672958374,7,5,0.6692007184028625,8,27,7,7,0.6471168398857117
367,10,2,8,25,0.6785148978233337,8,5,0.6897064447402954,10,17,14,4,0.6546446084976196
367,20,2,8,25,0.6603977680206299,7,7,0.6789302229881287,9,17,10,4,0.63662189245224
367,30,2,8,25,0.6443756222724915,7,7,0.6627696752548218,8,29,7,8,0.6200985312461853
367,40,2,8,23,0.6033651828765869,7,6,0.6121998429298401,8,27,7,7,0.5886906981468201
368,10,2,8,27,0.6412694454193115,14,29,-0.0204108115285635,8,27,13,24,0.45238518714904785
368,20,2,8,21,0.6192732453346252,14,29,-0.04753027856349945,8,21,12,26,0.4691416621208191
368,30,2,8,21,0.49730005860328674,5,29,0.11474791169166565,14,8,11,29,0.4403097927570343
368,40,2,8,29,0.35437339544296265,5,29,0.22158420085906982,8,23,11,4,0.3744014501571655
369,10,2,9,27,0.22376896440982819,12,4,0.44873037934303284,9,20,11,5,0.43622902035713196
369,20,2,3,29,0.22771352529525757,8,5,0.5462252497673035,8,26,7,9,0.5336215496063232
369,30,2,3,29,0.20170506834983826,7,8,0.5002869367599487,8,29,7,10,0.4659556746482849
369,40,2,3,29,0.18674775958061218,7,7,0.5154298543930054,8,29,6,10,0.49672502279281616
400,10,2,8,28,0.8010108470916748,5,29,0.11240219324827194,8,25,10,17,0.69526207447052
400,20,2,8,18,0.6321498155593872,5,29,0.3677487075328827,8,11,14,1,0.7350964546203613
400,30,2,8,19,0.4512408375740051,5,29,0.5080757141113281,8,9,11,1,0.6978307962417603
400,40,2,7,29,0.38043978810310364,4,8,0.6129196882247925,6,11,0,1,0.7966758012771606
401,10,2,8,22,0.4170866012573242,5,28,0.6033177375793457,8,9,10,1,0.7771756052970886
401,20,2,8,21,0.3325731158256531,4,8,0.6805741190910339,7,19,5,3,0.8043334484100342
401,30,2,8,21,0.2752018868923187,4,5,0.7239627838134766,6,7,0,1,0.8412344455718994
401,40,2,8,22,0.28564682602882385,4,6,0.7215750217437744,7,12,4,2,0.833919882774353
402,10,0,8,29,0.5952780246734619,14,29,0.2747504413127899,9,18,10,23,0.5852252840995789
402,20,0,8,24,0.5370871424674988,14,29,0.3085739314556122,8,17,10,9,0.6244670748710632
402,30,0,8,21,0.4669381082057953,12,2,0.37934210896492004,8,10,13,1,0.650792121887207
402,40,0,8,19,0.3588019609451294,10,2,0.5064147114753723,8,11,10,2,0.6607218980789185
403,10,0,8,23,0.33218276500701904,13,2,0.5291038155555725,9,10,13,2,0.6400579810142517
403,20,0,8,20,0.30431076884269714,6,2,0.6310471892356873,7,8,5,1,0.7624277472496033
403,30,0,8,21,0.28504785895347595,6,2,0.6526597142219543,8,3,9,0,0.7692930102348328
403,40,0,8,21,0.24307812750339508,6,2,0.7070869207382202,8,3,8,0,0.7995339035987854
404,10,1,8,15,0.6858547329902649,9,1,0.7326371073722839,8,16,9,3,0.779644787311554
404,20,1,8,11,0.7240085601806641,4,1,0.8707504272460938,8,11,8,2,0.8956409692764282
404,30,1,7,16,0.7027575373649597,1,2,0.8565340638160706,7,19,4,4,0.8841356635093689
404,40,1,8,10,0.6901759505271912,0,0,0.8498092293739319,8,7,8,1,0.8714158535003662
405,10,1,8,12,0.6282227635383606,6,1,0.8294652700424194,8,11,7,2,0.8441556692123413
405,20,1,8,12,0.6237714886665344,4,4,0.8240898251533508,8,11,7,2,0.8318161368370056
405,30,1,8,11,0.6257060170173645,3,3,0.826076090335846,8,7,7,1,0.8391643762588501
405,40,1,8,11,0.6304033994674683,3,5,0.8512943983078003,8,8,7,1,0.8597122430801392
406,10,2,8,29,0.4594467580318451,14,4,0.46288031339645386,12,15,12,16,0.4319804310798645
406,20,2,8,24,0.5649585127830505,8,5,0.5718662738800049,9,16,10,4,0.5462738275527954
406,30,2,8,22,0.6073436737060547,11,3,0.6084079742431641,10,13,14,3,0.5940501093864441
406,40,2,8,21,0.6317604780197144,7,5,0.6336711049079895,8,22,7,6,0.6215198040008545
407,10,2,8,29,0.5490556955337524,14,4,0.556975245475769,10,16,11,10,0.5228110551834106
407,20,2,8,26,0.6116604804992676,8,5,0.6150132417678833,10,16,14,4,0.5866112112998962
407,30,2,8,25,0.5828611850738525,8,5,0.5893436074256897,9,20,11,4,0.5636249780654907
407,40,2,8,26,0.5476455092430115,8,5,0.5572300553321838,10,17,14,4,0.5244803428649902
408,10,2,8,28,0.4442981779575348,14,29,0.04826614260673523,8,26,10,22,0.3568618595600128
408,20,2,8,29,0.32768699526786804,14,29,0.17824900150299072,8,21,10,5,0.37141627073287964
408,30,2,8,29,0.25312790274620056,5,29,0.2182043343782425,8,14,9,4,0.36922264099121094
408,40,2,8,29,0.12802603840827942,5,0,0.2747967839241028,7,17,4,3,0.3872232437133789
409,10,2,8,29,0.27414026856422424,5,29,0.2339550405740738,8,23,9,5,0.39413684606552124
409,20,2,9,26,0.15187381207942963,12,3,0.3781331777572632,8,18,8,4,0.44966161251068115
409,30,2,3,29,0.09939518570899963,6,5,0.45010700821876526,8,14,6,3,0.5104618072509766
409,40,2,3,29,0.14805859327316284,8,2,0.43931326270103455,8,9,7,2,0.5060982704162598
440,10,2,8,16,0.39645814895629883,5,29,0.11089830845594406,7,10,13,0,0.4270623028278351
440,20,2,7,29,0.3101802468299866,5,29,0.16841337084770203,7,7,10,0,0.3855244219303131
440,30,2,7,27,0.32221072912216187,4,14,0.26331645250320435,6,14,3,1,0.46312186121940613
440,40,2,7,29,0.1926364004611969,3,5,0.26252105832099915,6,9,2,1,0.36929935216903687
441,10,2,7,29,0.13915139436721802,0,3,0.32542699575424194,6,17,0,4,0.3867875933647156
441,20,2,7,29,0.13784341514110565,4,4,0.3381974995136261,6,9,1,2,0.408914178609848
441,30,2,7,29,0.11073360592126846,2,3,0.3128708302974701,6,10,1,3,0.36478129029273987
441,40,2,7,29,0.13455799221992493,0,3,0.3746275305747986,6,18,0,6,0.4400116801261902
442,10,0,8,25,0.29316025972366333,14,29,0.13681291043758392,8,19,10,11,0.32882359623908997
442,20,0,8,21,0.2722053825855255,14,29,0.13856451213359833,8,15,10,9,0.3224446177482605
442,30,0,8,19,0.2512199580669403,14,4,0.1363690048456192,7,10,9,0,0.3231123983860016
442,40,0,8,24,0.2045651078224182,14,2,0.16995808482170105,7,8,7,0,0.29279419779777527
443,10,0,7,29,0.12496025115251541,3,6,0.24876751005649567,6,15,0,2,0.31756478548049927
443,20,0,7,29,0.09635988622903824,2,5,0.2117747813463211,6,22,0,4,0.2681519687175751
443,30,0,8,24,0.10001310706138611,3,4,0.29999011754989624,7,23,3,5,0.34425464272499084
443,40,0,7,29,0.0859891027212143,1,29,0.27091795206069946,6,26,0,7,0.31257233023643494
444,10,1,8,19,0.5309740304946899,7,4,0.6755109429359436,8,22,8,5,0.6709108352661133
444,20,1,8,20,0.5195135474205017,7,4,0.6993870735168457,8,25,7,6,0.6808427572250366
444,30,1,8,21,0.548775851726532,6,6,0.7185729146003723,8,27,7,6,0.6999680995941162
444,40,1,8,17,0.4778464734554291,6,3,0.651555597782135,8,17,7,4,0.6475374102592468
445,10,1,8,18,0.5860161185264587,8,3,0.817761242389679,8,24,7,5,0.79755038022995
445,20,1,8,18,0.5325544476509094,5,6,0.7281341552734375,8,20,7,4,0.7180049419403076
445,30,1,0,0,0.0,0,0,0.0,0,0,0,0,0.0
445,40,1,8,22,0.46229124069213867,7,5,0.644529402256012,8,29,7,6,0.6098540425300598
446,10,2,8,20,0.2733377516269684,5,8,0.2865375876426697,8,21,6,6,0.273611843585968
446,20,2,8,20,0.25541946291923523,5,8,0.2660679817199707,8,22,6,7,0.25513961911201477
446,30,2,8,20,0.2902626693248749,5,8,0.299177348613739,8,21,7,5,0.29004576802253723
446,40,2,7,29,0.24854622781276703,4,10,0.2555106282234192,8,27,4,10,0.2475193589925766
447,10,2,8,21,0.2726581394672394,5,9,0.281667560338974,8,25,6,8,0.27097854018211365
447,20,2,8,21,0.27051499485969543,5,8,0.2798210680484772,8,24,6,7,0.2694011628627777
447,30,2,8,21,0.2938331663608551,5,9,0.30588194727897644,8,23,6,7,0.29280713200569153
447,40,2,8,19,0.2659505605697632,5,8,0.27843454480171204,8,22,5,9,0.26880335807800293
448,10,2,8,17,0.19605863094329834,14,29,-0.05565553903579712,8,17,11,28,0.13451611995697021
448,20,2,8,20,0.13547199964523315,14,29,-0.052985724061727524,8,20,12,25,0.10543311387300491
448,30,2,8,23,0.09063097834587097,14,29,-0.0034232118632644415,8,23,11,26,0.05089683458209038
448,40,2,3,21,0.09024929255247116,5,29,0.1202201098203659,5,4,5,29,0.14584779739379883
449,10,2,3,27,0.03028368391096592,5,29,0.0659865066409111,7,29,5,29,0.07728701829910278
449,20,2,3,29,0.031631700694561005,6,29,0.07305952906608582,8,29,7,11,0.059516072273254395
449,30,2,3,29,0.015841394662857056,5,29,0.05811479687690735,8,25,7,8,0.0579485222697258
449,40,2,3,29,0.020070074126124382,9,29,0.05051141604781151,14,28,14,29,0.021006859838962555
480,10,2,9,22,0.7976003289222717,5,29,-0.028309043496847153,9,22,13,12,0.5770541429519653
480,20,2,9,21,0.8677611947059631,5,29,-0.014203539118170738,9,21,14,10,0.6336618065834045
480,30,2,8,29,0.7912790179252625,5,29,0.12422601878643036,8,29,10,18,0.6843858361244202
480,40,2,8,29,0.6058977246284485,5,29,0.39744916558265686,8,19,12,2,0.7339695692062378
481,10,2,8,25,0.33506685495376587,5,26,0.7557902932167053,8,16,8,3,0.831286609172821
