num,data_div,unrestricted_axis,A_fit_arg0,A_fit_arg1,A_fit,E_fit_arg0,E_fit_arg1,E_fit,AE_fit_arg0,AE_fit_arg1,AE_fit_arg2,AE_fit_arg3,AE_fit
200,20,2,8,23,0.695888102054596,5,29,0.1380670666694641,8,20,10,15,0.6323893666267395
200,30,2,8,23,0.5347111225128174,5,29,0.4226895868778229,8,14,13,1,0.6941037178039551
200,40,2,8,20,0.4047991931438446,5,29,0.5670630931854248,8,13,10,2,0.6955636739730835
201,10,2,8,26,0.2973884344100952,5,24,0.703409731388092,8,12,8,2,0.7768888473510742
201,20,2,8,26,0.24219179153442383,5,14,0.7748129963874817,8,13,7,3,0.8187543749809265
201,30,2,8,27,0.24572734534740448,5,11,0.8052182793617249,8,13,7,3,0.8561208248138428
201,40,2,8,26,0.23471111059188843,5,8,0.8071796298027039,8,14,7,2,0.861399233341217
202,10,0,9,23,0.743233323097229,14,29,0.12396818399429321,9,21,10,29,0.58774334192276
202,20,0,8,29,0.6537747979164124,14,29,0.2048981487751007,8,28,10,13,0.6340817213058472
202,30,0,8,29,0.5024715662002563,14,3,0.39764201641082764,9,14,13,4,0.6372745633125305
202,40,0,8,27,0.38641345500946045,10,2,0.5862612724304199,8,15,10,2,0.7194148302078247
203,10,0,9,22,0.28298160433769226,14,3,0.5303345918655396,9,16,12,4,0.5822516083717346
203,20,0,8,27,0.2718208432197571,9,2,0.746234655380249,8,11,8,2,0.8146514296531677
203,30,0,8,27,0.28250524401664734,7,3,0.7445268630981445,8,14,8,3,0.8113764524459839
203,40,0,8,29,0.24463088810443878,14,2,0.6807671189308167,9,11,11,3,0.7115136981010437
204,10,1,8,26,0.5892141461372375,12,4,0.6193752884864807,8,29,9,9,0.6204467415809631
204,20,1,8,25,0.5408772826194763,12,4,0.6918842196464539,8,29,8,13,0.6337253451347351
204,30,1,8,27,0.5395562648773193,10,5,0.7129998803138733,8,29,8,15,0.631039559841156
204,40,1,8,27,0.5071799159049988,10,5,0.711775004863739,9,19,10,7,0.6156748533248901
205,10,1,8,28,0.4103153645992279,9,6,0.6126847863197327,9,20,10,7,0.5214866995811462
205,20,1,9,17,0.33990880846977234,13,5,0.527679979801178,9,23,10,8,0.4447270333766937
205,30,1,8,26,0.46114209294319153,9,5,0.703244149684906,9,19,10,5,0.6121265888214111
205,40,1,8,25,0.42112675309181213,10,5,0.6943840980529785,9,22,10,6,0.5893740653991699
206,10,2,8,28,0.692703366279602,8,6,0.6997162699699402,9,19,10,6,0.658168613910675
206,20,2,8,29,0.5947489738464355,14,7,0.6364847421646118,11,27,14,12,0.5178743004798889
206,30,2,8,29,0.6298423409461975,14,7,0.6620346307754517,10,24,11,15,0.5552643537521362
206,40,2,9,22,0.5951030850410461,14,7,0.631926953792572,11,27,13,15,0.513069212436676
207,10,2,8,29,0.6559872031211853,8,10,0.6872895956039429,9,26,10,8,0.5884913802146912
207,20,2,8,29,0.5269601941108704,13,8,0.5686352849006653,11,29,14,13,0.45460182428359985
207,30,2,9,23,0.5665728449821472,14,8,0.6140177249908447,11,27,13,15,0.47792714834213257
207,40,2,8,29,0.6269379258155823,14,7,0.6762246489524841,10,29,12,12,0.544820249080658
208,10,2,8,26,0.568461000919342,14,29,0.0005497868987731636,8,25,10,29,0.40829917788505554
208,20,2,8,29,0.45950740575790405,14,29,0.1880384087562561,8,29,10,11,0.4134824573993683
208,30,2,8,29,0.30080801248550415,5,29,0.24375084042549133,8,27,9,6,0.3742325007915497
208,40,2,3,26,0.20857329666614532,6,13,0.41196560859680176,8,24,8,6,0.4456327259540558
209,10,2,3,29,0.14862410724163055,14,5,0.4259575307369232,10,15,13,5,0.40787312388420105
209,20,2,3,29,0.15291714668273926,12,3,0.5294779539108276,8,22,7,7,0.5387587547302246
209,30,2,3,29,0.15605780482292175,8,6,0.4729096591472626,8,28,7,10,0.45081135630607605
209,40,2,3,29,0.17739850282669067,7,6,0.5645391941070557,8,29,6,8,0.5584059953689575
240,10,2,8,29,0.9123985171318054,5,29,-0.04419468343257904,8,29,11,20,0.6852551102638245
240,20,2,8,19,0.6385025978088379,5,29,0.2788401246070862,7,16,9,0,0.6975931525230408
240,30,2,8,20,0.6474586129188538,5,29,0.34396982192993164,8,12,14,1,0.7375074625015259
240,40,2,8,23,0.37872353196144104,5,20,0.5991770029067993,8,9,10,1,0.7757127285003662
241,10,2,8,29,0.6959178447723389,5,29,0.2851501405239105,8,23,14,2,0.7287127375602722
241,20,2,8,22,0.4461800754070282,5,29,0.5903356671333313,7,21,4,1,0.7915048003196716
241,30,2,8,22,0.3075822591781616,4,6,0.722560465335846,7,19,3,2,0.8483778834342957
241,40,2,8,20,0.3170683979988098,4,6,0.6896315217018127,6,8,0,1,0.839423656463623
242,10,0,8,29,0.5436167120933533,14,29,0.32349613308906555,14,14,12,29,0.588193953037262
242,20,0,8,29,0.5358119010925293,14,29,0.3059817850589752,10,13,10,29,0.6050387620925903
242,30,0,8,29,0.41573861241340637,14,2,0.40635401010513306,8,16,11,2,0.5967203378677368
242,40,0,8,23,0.3409282863140106,10,1,0.6076233983039856,8,5,10,0,0.7376316785812378
243,10,0,8,29,0.443215936422348,14,4,0.4280965030193329,9,14,11,8,0.6094838380813599
243,20,0,8,24,0.38519638776779175,11,2,0.5953640341758728,8,13,10,2,0.7255399823188782
243,30,0,8,23,0.29772740602493286,12,1,0.6684346795082092,8,8,9,1,0.7647875547409058
243,40,0,8,26,0.2707870304584503,13,1,0.6987950205802917,9,7,12,1,0.7808870077133179
244,10,1,8,13,0.7655112743377686,7,2,0.8520928621292114,8,15,8,4,0.8876053094863892
244,20,1,7,25,0.6904406547546387,4,4,0.8542194366455078,8,12,8,2,0.8727949261665344
244,30,1,7,24,0.6854916214942932,4,4,0.8599020838737488,8,11,7,2,0.8743333220481873
244,40,1,8,21,0.4806155264377594,10,3,0.6076770424842834,8,26,8,7,0.5929127931594849
245,10,1,8,13,0.683671236038208,5,3,0.8397983908653259,8,13,8,2,0.8555643558502197
245,20,1,7,20,0.5816434621810913,2,5,0.7169585824012756,7,29,3,6,0.7357954382896423
245,30,1,7,29,0.6026719212532043,4,6,0.7975557446479797,7,29,4,10,0.7999225854873657
245,40,1,7,26,0.5947115421295166,4,5,0.8139216899871826,8,11,7,2,0.8201029896736145
246,10,2,9,25,0.564740002155304,14,10,0.5977010130882263,11,28,12,21,0.45943233370780945
246,20,2,9,22,0.6382755637168884,11,6,0.6347969770431519,10,25,12,11,0.5564826130867004
246,30,2,8,29,0.3648725748062134,9,9,0.3954525589942932,10,29,13,9,0.31821364164352417
246,40,2,8,26,0.5355688333511353,11,4,0.5396315455436707,11,14,14,6,0.5134754776954651
247,10,2,8,29,0.6183626651763916,12,6,0.638655424118042,11,23,13,13,0.5544830560684204
247,20,2,8,29,0.6143922805786133,12,7,0.6524611115455627,11,25,14,11,0.5439906120300293
247,30,2,8,29,0.6673731207847595,14,5,0.6790412068367004,10,21,11,13,0.6008175015449524
247,40,2,8,29,0.5623400807380676,12,6,0.5788403749465942,10,25,12,11,0.49641281366348267
248,10,2,8,29,0.5987740159034729,14,29,-0.07012664526700974,8,29,12,25,0.43904754519462585
248,20,2,8,29,0.47679877281188965,14,29,0.040679045021533966,8,29,10,17,0.4061751663684845
248,30,2,8,22,0.20981083810329437,14,29,-0.0204228013753891,8,21,10,29,0.1644853949546814
248,40,2,8,29,0.15630047023296356,6,6,0.32256531715393066,8,10,8,2,0.44563817977905273
249,10,2,8,29,0.34756532311439514,5,29,0.06510496139526367,8,29,13,2,0.3455425798892975
249,20,2,8,29,0.217362642288208,5,29,0.23790837824344635,8,20,9,3,0.38814327120780945
249,30,2,8,29,0.0838191956281662,11,3,0.2711750566959381,8,10,8,2,0.3800739645957947
249,40,2,3,29,0.045464303344488144,6,11,0.1919713169336319,8,21,7,6,0.19952034950256348
280,10,2,8,29,0.31145164370536804,14,29,0.17194430530071259,12,14,11,29,0.312011182308197
280,20,2,7,29,0.30374079942703247,5,29,0.19244259595870972,7,19,9,2,0.387138694524765
280,30,2,8,22,0.22740495204925537,5,29,0.22220024466514587,8,10,12,1,0.344016969203949
280,40,2,8,22,0.1540396809577942,14,0,0.3518107235431671,7,3,4,0,0.41687440872192383
281,10,2,7,29,0.24069830775260925,4,9,0.3383135497570038,6,11,1,1,0.4649653136730194
281,20,2,8,18,0.21714702248573303,4,7,0.37336018681526184,7,4,5,0,0.46964526176452637
281,30,2,8,20,0.14344070851802826,5,2,0.42256948351860046,6,3,0,0,0.48086655139923096
281,40,2,8,20,0.10325025022029877,2,1,0.3941803276538849,6,6,1,2,0.4393632709980011
282,10,0,8,29,0.29726484417915344,14,29,0.2151086926460266,9,16,10,18,0.37626639008522034
282,20,0,8,28,0.2570051848888397,14,29,0.18958687782287598,8,19,10,7,0.33380886912345886
282,30,0,8,29,0.26086628437042236,14,3,0.22943909466266632,8,19,11,3,0.3699001371860504
282,40,0,8,27,0.14981894195079803,8,2,0.33816859126091003,8,10,9,1,0.38739320635795593
283,10,0,7,29,0.1545962691307068,6,2,0.34460553526878357,7,12,5,2,0.4085644483566284
283,20,0,8,19,0.14789849519729614,4,4,0.39482128620147705,6,7,0,1,0.4627056419849396
283,30,0,7,29,0.09861236065626144,3,6,0.3253795802593231,6,9,0,2,0.3679557740688324
283,40,0,8,21,0.09068471938371658,9,2,0.30992576479911804,8,7,7,3,0.33447209000587463
284,10,1,8,17,0.5097362399101257,11,2,0.6504923701286316,8,21,8,4,0.6537237167358398
284,20,1,8,20,0.5080833435058594,6,5,0.6960975527763367,8,25,7,5,0.6719428896903992
284,30,1,8,15,0.36192652583122253,5,5,0.5292494297027588,8,21,5,6,0.5205146670341492
284,40,1,8,17,0.4930424392223358,5,5,0.6563048362731934,8,18,7,4,0.6514087319374084
285,10,1,8,16,0.5350892543792725,6,3,0.737804114818573,8,17,7,3,0.7369603514671326
285,20,1,8,18,0.4907885491847992,6,4,0.673798143863678,8,20,7,4,0.6622124910354614
285,30,1,8,18,0.5051692724227905,8,3,0.6943483352661133,8,21,7,5,0.6770680546760559
285,40,1,8,20,0.48383110761642456,6,5,0.6860271692276001,8,24,7,5,0.6577401161193848
286,10,2,8,23,0.318649560213089,6,7,0.3300905227661133,8,29,6,8,0.31170716881752014
286,20,2,8,21,0.34247347712516785,5,9,0.3552865982055664,8,24,6,7,0.33878353238105774
286,30,2,8,22,0.332627534866333,6,7,0.3393431007862091,8,25,7,6,0.32590243220329285
286,40,2,8,24,0.3399870991706848,6,8,0.34554237127304077,8,28,7,7,0.3282000422477722
287,10,2,8,22,0.28702881932258606,5,9,0.2959951162338257,8,24,6,7,0.2827059030532837
287,20,2,8,22,0.3210204243659973,6,7,0.33120694756507874,8,25,6,7,0.3152238428592682
287,30,2,8,26,0.2855343520641327,7,7,0.29885536432266235,9,21,7,7,0.2713880240917206
287,40,2,8,25,0.3583618998527527,6,9,0.3666403889656067,8,29,7,7,0.34199416637420654
288,10,2,8,29,0.18996600806713104,14,29,0.014683196321129799,8,29,11,29,0.07504185289144516
288,20,2,8,22,0.17117632925510406,14,29,-0.02669663541018963,8,22,11,28,0.12052299827337265
288,30,2,8,29,0.08679250627756119,14,29,-0.025217566639184952,8,29,13,27,0.05814922973513603
288,40,2,8,29,0.09095548093318939,14,29,0.04823123291134834,13,17,12,29,0.045757971704006195
289,10,2,0,24,0.0869225561618805,14,24,0.0710747167468071,9,23,10,17,0.0869225561618805
289,20,2,9,28,0.08945941925048828,14,29,0.05101165920495987,12,22,12,29,0.06673528254032135
289,30,2,3,27,0.027460657060146332,14,29,0.017557194456458092,14,0,9,29,0.025848515331745148
289,40,2,3,29,0.06733308732509613,8,12,0.08306600898504257,9,28,9,10,0.06527336686849594
320,10,2,8,21,0.8339545726776123,5,29,0.11591323465108871,8,19,14,4,0.7080912590026855
320,20,2,8,16,0.6152748465538025,5,29,0.4279225766658783,8,11,14,1,0.7362886667251587
320,30,2,8,19,0.32136741280555725,4,8,0.7277648448944092,7,20,5,4,0.855427086353302
320,40,2,8,19,0.2924340069293976,4,7,0.7573173642158508,7,19,4,4,0.8786851167678833
321,10,2,8,24,0.3389034867286682,5,24,0.7532926201820374,8,12,8,2,0.8398839831352234
321,20,2,8,23,0.29604724049568176,5,11,0.7886006832122803,7,24,5,6,0.8800457119941711
321,30,2,8,21,0.27469849586486816,4,7,0.7713721990585327,7,20,4,5,0.8751751184463501
321,40,2,8,20,0.2477872371673584,4,7,0.7735632061958313,7,17,3,5,0.874699592590332
322,10,0,8,29,0.46989282965660095,14,29,0.4029518663883209,10,15,10,29,0.5484776496887207
322,20,0,8,29,0.45869895815849304,14,3,0.41837531328201294,8,18,10,5,0.6335189342498779
322,30,0,8,27,0.3628271222114563,13,2,0.6486753821372986,8,14,9,3,0.7664374113082886
322,40,0,8,24,0.26764705777168274,7,2,0.7409620881080627,9,3,12,0,0.840000569820404
323,10,0,8,29,0.33005210757255554,14,2,0.6583757996559143,8,17,9,3,0.7428626418113708
323,20,0,8,27,0.2631318271160126,10,2,0.726186990737915,8,15,8,3,0.7881768941879272
323,30,0,8,25,0.27543023228645325,14,1,0.7194801568984985,9,7,12,1,0.8071829676628113
323,40,0,8,23,0.23784595727920532,7,2,0.7444272637367249,8,7,8,1,0.8246099352836609
324,10,1,8,20,0.4474276304244995,6,6,0.5343617796897888,8,22,8,6,0.5302309989929199
324,20,1,7,29,0.4180641174316406,4,7,0.5223779082298279,7,29,4,9,0.5219771862030029
324,30,1,7,29,0.4334806799888611,3,9,0.5594944953918457,7,29,4,9,0.5577831864356995
324,40,1,7,29,0.4008256793022156,3,9,0.5149118304252625,7,29,4,8,0.5157622694969177
325,10,1,8,19,0.394763320684433,4,10,0.5524154901504517,8,22,5,8,0.5326247811317444
325,20,1,7,29,0.39715102314949036,3,10,0.5403494238853455,7,29,4,8,0.5328451991081238
325,30,1,7,29,0.40045487880706787,4,8,0.5392780900001526,8,16,7,3,0.5316648483276367
325,40,1,7,29,0.38067391514778137,3,9,0.514650285243988,7,29,4,8,0.5117830634117126
326,10,2,8,29,0.44787636399269104,8,12,0.48086169362068176,10,28,13,9,0.3667869567871094
326,20,2,8,29,0.43879809975624084,8,11,0.4663829803466797,9,29,10,10,0.3676060438156128
326,30,2,8,29,0.42368048429489136,8,13,0.46945175528526306,10,29,13,9,0.34246626496315
326,40,2,8,29,0.4588758647441864,8,13,0.5003960132598877,10,29,13,9,0.37620434165000916
327,10,2,8,29,0.48194390535354614,8,10,0.51614910364151,9,28,10,7,0.41314417123794556
327,20,2,8,29,0.455208420753479,9,10,0.4929736852645874,10,28,12,12,0.3677501976490021
327,30,2,8,29,0.4629936218261719,8,11,0.4986534118652344,9,29,10,9,0.38254913687705994
327,40,2,8,29,0.46772029995918274,8,11,0.49905407428741455,9,29,10,9,0.39201459288597107
328,10,2,8,29,0.4286535978317261,14,29,-0.05923500284552574,8,29,13,27,0.19204239547252655
328,20,2,8,29,0.36882367730140686,14,29,0.023343222215771675,8,29,10,20,0.28544336557388306
328,30,2,3,27,0.17202527821063995,14,7,0.24713125824928284,8,27,8,7,0.2914610803127289
328,40,2,3,29,0.11088740825653076,6,29,0.3355369567871094,8,27,7,9,0.35505351424217224
329,10,2,14,29,0.11551512777805328,14,7,0.34231075644493103,8,29,8,10,0.2862086296081543
329,20,2,3,29,0.13491937518119812,14,5,0.37024128437042236,8,27,8,7,0.36243948340415955
329,30,2,3,29,0.14405526220798492,12,6,0.3115338385105133,8,29,8,8,0.30557581782341003
329,40,2,2,24,0.12569642066955566,6,8,0.43653610348701477,8,29,6,7,0.45054271817207336
360,10,2,8,29,0.8355641961097717,5,29,-0.017750434577465057,8,29,10,28,0.6287122964859009
360,20,2,8,23,0.798758864402771,5,29,0.11539255827665329,8,20,13,5,0.6937113404273987
360,30,2,8,16,0.6529322266578674,5,29,0.3308502435684204,7,15,10,0,0.7215524911880493
360,40,2,8,19,0.407136470079422,5,29,0.5435036420822144,8,9,11,1,0.6993787288665771
361,10,2,8,25,0.30422988533973694,5,19,0.7071342468261719,8,12,8,2,0.7897588610649109
361,20,2,8,27,0.2406017780303955,5,14,0.7895200252532959,8,13,7,3,0.8347162008285522
361,30,2,8,25,0.23024360835552216,5,6,0.7943522930145264,8,9,7,1,0.8560529947280884
361,40,2,8,24,0.2291143536567688,5,5,0.7923476099967957,8,6,7,1,0.8616551160812378
362,10,0,9,21,0.7637172937393188,14,29,0.06563995033502579,9,20,11,17,0.6020442843437195
362,20,0,8,27,0.6496309638023376,14,2,0.25481829047203064,8,22,11,6,0.6672253608703613
362,30,0,8,21,0.5347577929496765,7,4,0.3654167652130127,8,13,12,2,0.6577225923538208
362,40,0,8,21,0.4169192314147949,5,5,0.5575219392776489,8,11,11,1,0.7278816103935242
363,10,0,8,29,0.31742772459983826,14,4,0.5544276237487793,9,15,11,6,0.6121126413345337
363,20,0,8,29,0.2724108397960663,14,2,0.700486421585083,9,15,12,3,0.7422122359275818
363,30,0,8,27,0.26463305950164795,6,3,0.7776932716369629,8,12,8,2,0.8494656682014465
363,40,0,8,26,0.2566445469856262,7,2,0.7434284090995789,8,7,8,1,0.8227136731147766
364,10,1,8,26,0.6494360566139221,14,4,0.6844015717506409,9,19,10,12,0.6782500743865967
364,20,1,8,22,0.585215151309967,12,3,0.6890643239021301,8,26,8,9,0.6772766709327698
364,30,1,8,21,0.545110821723938,9,4,0.6793370842933655,8,25,8,9,0.6458468437194824
364,40,1,8,23,0.5861454010009766,10,4,0.7343912124633789,8,28,8,11,0.6858845353126526
365,10,1,8,21,0.5423792600631714,10,3,0.8066747188568115,9,17,11,3,0.7504812479019165
365,20,1,8,21,0.5151727199554443,7,5,0.7335468530654907,8,27,7,6,0.6885978579521179
365,30,1,8,24,0.4882999062538147,8,5,0.7015336155891418,8,29,7,8,0.6335435509681702
365,40,1,8,21,0.5042381286621094,7,5,0.7125067114830017,8,29,7,7,0.6608346104621887
366,10,2,8,29,0.6881462931632996,14,4,0.70466548204422,10,20,13,6,0.6500546336174011
366,20,2,8,29,0.6777145862579346,11,7,0.7150834202766418,11,25,14,11,0.5967846512794495
366,30,2,8,29,0.6348742842674255,10,7,0.6528221964836121,9,29,10,11,0.5585033297538757
366,40,2,8,29,0.6850240230560303,11,5,0.7089267373085022,10,22,14,5,0.6396412253379822
367,10,2,8,29,0.6817038059234619,9,6,0.7070871591567993,9,23,10,7,0.6314659118652344
367,20,2,8,29,0.6521822810173035,11,7,0.6914904713630676,10,26,12,11,0.5752377510070801
367,30,2,8,29,0.618255078792572,12,7,0.6538026928901672,10,26,12,11,0.5373679399490356
367,40,2,8,29,0.6462146639823914,11,6,0.6777880191802979,9,28,10,9,0.5811482071876526
368,10,2,8,28,0.6170195937156677,14,29,-0.026286453008651733,8,28,13,26,0.4457157552242279
368,20,2,8,25,0.5349562764167786,14,29,0.03746907413005829,8,24,10,24,0.4304828643798828
368,30,2,8,24,0.3833976089954376,5,29,0.1930389553308487,8,14,11,3,0.4284015893936157
368,40,2,8,29,0.21047735214233398,5,29,0.3383064270019531,8,17,8,4,0.41588228940963745
369,10,2,9,29,0.1544000655412674,14,4,0.48942333459854126,10,13,13,4,0.48774221539497375
369,20,2,3,29,0.16863849759101868,14,4,0.5168010592460632,9,15,10,5,0.5084457993507385
369,30,2,3,29,0.19498588144779205,6,9,0.5989140868186951,8,29,6,8,0.6087214350700378
369,40,2,3,29,0.18025845289230347,7,5,0.5761058330535889,8,23,6,6,0.5899941325187683
400,10,2,8,27,0.8966772556304932,5,29,-0.015860632061958313,8,26,14,8,0.6806852221488953
400,20,2,8,16,0.6959624886512756,5,29,0.2846858501434326,7,17,10,0,0.745127260684967
400,30,2,7,29,0.4966106414794922,5,29,0.5287904739379883,7,13,7,1,0.776358962059021
400,40,2,8,18,0.3547535836696625,4,7,0.656853199005127,6,4,0,0,0.8222730755805969
401,10,2,8,25,0.510395348072052,5,29,0.5555745363235474,8,15,11,2,0.7870181202888489
401,20,2,8,21,0.3080595135688782,5,7,0.7655770778656006,7,21,4,4,0.8802498579025269
401,30,2,8,20,0.28726428747177124,4,6,0.7380688190460205,6,7,0,1,0.8653775453567505
401,40,2,7,29,0.2471359372138977,2,3,0.7376075983047485,6,10,0,2,0.8521034717559814
402,10,0,8,29,0.6228291392326355,14,29,0.18022307753562927,9,17,10,25,0.5750402212142944
402,20,0,8,23,0.4698120355606079,14,3,0.3289708197116852,8,13,12,2,0.5926183462142944
402,30,0,8,20,0.3504752814769745,12,2,0.3751276135444641,8,10,12,1,0.5587787628173828
402,40,0,8,21,0.33131712675094604,11,1,0.6029989123344421,8,4,10,0,0.7361438870429993
403,10,0,8,26,0.37035810947418213,14,2,0.5324025750160217,8,15,10,3,0.6509947180747986
403,20,0,8,23,0.3437739312648773,10,2,0.618888258934021,8,11,9,2,0.7366800308227539
403,30,0,7,29,0.27603545784950256,4,2,0.6490998864173889,6,8,0,1,0.7741993069648743
403,40,0,8,22,0.28594309091567993,8,1,0.6822426319122314,8,4,9,0,0.7861945629119873
404,10,1,8,14,0.8092080950737,9,1,0.8185921311378479,8,15,9,4,0.8934004306793213
404,20,1,8,13,0.7048425674438477,6,2,0.8470198512077332,8,14,8,3,0.8686234951019287
404,30,1,7,29,0.6733965873718262,5,3,0.8278687596321106,8,14,8,3,0.8463720679283142
404,40,1,7,24,0.6762188673019409,4,3,0.8455860614776611,8,11,8,2,0.8652955889701843
405,10,1,8,11,0.7004508972167969,4,4,0.9202181696891785,8,11,7,2,0.9295017123222351
405,20,1,8,11,0.6833016872406006,4,4,0.8990534543991089,8,11,7,2,0.9101460576057434
405,30,1,7,27,0.595684289932251,4,5,0.7970263957977295,8,11,7,2,0.8033523559570312
405,40,1,7,27,0.6129117012023926,4,5,0.8106361031532288,7,29,4,9,0.816163182258606
406,10,2,8,29,0.6112962961196899,14,5,0.6356342434883118,10,22,12,9,0.5577899813652039
406,20,2,8,29,0.6499313116073608,10,5,0.6419843435287476,10,20,12,9,0.6022253632545471
406,30,2,8,29,0.5918310284614563,12,5,0.5953178405761719,10,21,12,9,0.5385411977767944
406,40,2,8,25,0.642713725566864,10,4,0.6521099209785461,10,17,14,4,0.6202455163002014
407,10,2,8,29,0.6610499024391174,14,6,0.6990838050842285,10,26,12,11,0.5917183756828308
407,20,2,8,29,0.671112596988678,11,5,0.6862916946411133,10,22,13,7,0.6221411824226379
407,30,2,8,28,0.6532964706420898,13,4,0.6651692390441895,10,17,13,5,0.6215592622756958
407,40,2,8,27,0.6237435936927795,10,4,0.6374887228012085,10,17,14,4,0.5994291305541992
408,10,2,8,26,0.6646292805671692,14,29,-0.03846956789493561,8,26,11,29,0.5258764624595642
408,20,2,8,20,0.532833456993103,5,29,0.06489816308021545,8,17,11,7,0.5094836950302124
408,30,2,8,28,0.33988088369369507,5,29,0.15602608025074005,8,15,10,5,0.39858612418174744
408,40,2,8,20,0.2915685474872589,5,29,0.18444228172302246,9,6,11,3,0.3912946879863739
409,10,2,8,29,0.2674270272254944,5,29,0.2350360006093979,8,24,9,4,0.4232884645462036
409,20,2,3,20,0.15339571237564087,5,28,0.33247020840644836,8,11,8,2,0.43186789751052856
409,30,2,3,29,0.10276810824871063,6,6,0.4292227327823639,7,19,5,8,0.5144757032394409
409,40,2,3,24,0.09375429153442383,6,4,0.428702175617218,7,18,5,7,0.5100936889648438
440,10,2,8,22,0.3307017385959625,14,29,0.19496425986289978,13,11,11,29,0.3838092088699341
440,20,2,8,20,0.3064298629760742,14,29,0.21359780430793762,7,8,9,0,0.4004099667072296
440,30,2,8,17,0.26336175203323364,5,29,0.17617788910865784,8,8,13,1,0.34948283433914185
440,40,2,8,21,0.13489766418933868,0,2,0.3408217430114746,6,13,0,3,0.40067070722579956
441,10,2,7,29,0.15229849517345428,0,2,0.4097817540168762,6,18,0,4,0.48778045177459717
441,20,2,7,29,0.12381734699010849,0,0,0.43892186880111694,6,7,1,2,0.4885540008544922
441,30,2,7,29,0.11484834551811218,3,2,0.4347979724407196,6,7,1,2,0.48778632283210754
441,40,2,7,29,0.14877861738204956,3,3,0.4517529010772705,6,8,1,2,0.5265605449676514
442,10,0,8,29,0.281313955783844,14,29,0.1431059092283249,8,22,10,11,0.31123101711273193
442,20,0,8,24,0.23120856285095215,14,2,0.15175019204616547,7,9,8,0,0.3055558204650879
442,30,0,8,23,0.22519227862358093,13,1,0.21616250276565552,7,7,6,0,0.34929487109184265
442,40,0,8,29,0.11412719637155533,11,2,0.2059459239244461,9,9,14,1,0.24299123883247375
443,10,0,7,29,0.16487883031368256,5,3,0.3593727648258209,6,6,2,1,0.4367026090621948
443,20,0,8,20,0.1197388544678688,12,0,0.33461737632751465,6,3,0,0,0.3829125165939331
443,30,0,8,21,0.09759760648012161,3,2,0.29933544993400574,7,19,3,3,0.3356849253177643
443,40,0,8,21,0.11056116223335266,8,1,0.30497193336486816,9,3,12,0,0.34206563234329224
444,10,1,8,18,0.5479458570480347,8,3,0.7365166544914246,8,21,7,5,0.7239834666252136
444,20,1,8,17,0.5258250832557678,7,3,0.6951087713241577,8,19,7,4,0.6919487118721008
444,30,1,8,15,0.45529302954673767,5,3,0.6213721632957458,8,15,7,3,0.6272076964378357
444,40,1,8,18,0.48635032773017883,7,3,0.6435464024543762,8,21,7,5,0.6372469067573547
445,10,1,8,17,0.4708424508571625,5,4,0.6514223217964172,8,16,7,3,0.6452980041503906
445,20,1,8,17,0.5154618620872498,5,4,0.719124436378479,8,16,7,3,0.7179423570632935
445,30,1,8,16,0.49649301171302795,6,3,0.6997109055519104,8,16,7,3,0.6964991092681885
445,40,1,8,16,0.4897638261318207,5,4,0.6814394593238831,8,16,7,3,0.6800219416618347
446,10,2,7,29,0.31194621324539185,4,10,0.31887200474739075,7,28,14,0,0.31078165769577026
446,20,2,8,27,0.29240331053733826,6,12,0.2989523708820343,8,29,7,8,0.2735309600830078
446,30,2,8,20,0.326442152261734,5,8,0.3308495283126831,8,20,7,5,0.3232263922691345
446,40,2,8,21,0.3462924361228943,6,6,0.3511068820953369,8,22,7,5,0.34219473600387573
447,10,2,8,25,0.3177819550037384,6,8,0.3292102515697479,8,29,7,6,0.30670925974845886
447,20,2,8,23,0.3383696973323822,6,7,0.3434595763683319,8,26,7,6,0.3275592625141144
447,30,2,8,22,0.34248000383377075,6,7,0.3482907712459564,8,25,7,6,0.33565235137939453
447,40,2,8,23,0.35373637080192566,6,7,0.3568646311759949,8,25,7,6,0.3424750566482544
448,10,2,8,28,0.1263463795185089,14,29,0.042114268988370895,13,10,11,29,0.06874115765094757
448,20,2,8,29,0.09908989816904068,14,29,0.008497864007949829,8,29,11,29,0.02966245636343956
448,30,2,8,15,0.1505756378173828,14,29,-0.09231314808130264,8,15,12,20,0.1248963326215744
448,40,2,8,29,0.10180601477622986,14,29,0.007519138976931572,8,29,11,29,0.06868527829647064
449,10,2,8,29,0.06994552165269852,9,14,0.06180199980735779,8,29,9,19,0.06152444705367088
449,20,2,9,29,0.055555105209350586,14,29,0.06316067278385162,12,24,12,29,0.035220179706811905
449,30,2,2,21,0.04781382530927658,10,9,0.05619011074304581,9,29,10,11,0.04781382530927658
449,40,2,3,29,0.07695183157920837,7,13,0.11964137107133865,8,29,7,12,0.09838714450597763
480,10,2,9,21,0.8491896986961365,5,29,-0.009942073374986649,9,21,14,9,0.6206191182136536
480,20,2,8,29,0.8824198842048645,5,29,-0.01336826104670763,8,29,13,8,0.6536235213279724
480,30,2,8,29,0.8151756525039673,5,29,0.11480046808719635,8,26,14,4,0.7057797908782959
480,40,2,8,29,0.6205361485481262,5,29,0.3908553123474121,8,22,11,4,0.736492931842804
481,10,2,8,22,0.3192499876022339,5,15,0.7408114075660706,8,12,8,2,0.8380202651023865
