num,data_div,unrestricted_axis,scale_index,A_fit_arg0,A_fit_arg1,A_fit,E_fit_arg0,E_fit_arg1,E_fit,AE_fit_arg0,AE_fit_arg1,AE_fit_arg2,AE_fit_arg3,AE_fit
96,20,2,3,9,27,0.2707230746746063,14,8,0.2574813961982727,11,25,11,29,0.20824554562568665
96,20,2,4,9,28,0.18511205911636353,14,19,0.21261726319789886,13,29,14,24,0.1397927701473236
96,30,2,0,9,23,0.28497689962387085,7,14,0.27044057846069336,10,28,14,8,0.24321086704730988
96,30,2,1,9,22,0.3031695485115051,14,7,0.31870076060295105,11,28,13,16,0.26475417613983154
96,30,2,2,9,25,0.325740247964859,9,7,0.29641345143318176,14,24,14,26,0.26708996295928955
96,30,2,3,9,22,0.2723042368888855,14,6,0.26819297671318054,12,22,13,18,0.2340117245912552
96,30,2,4,8,29,0.18172010779380798,8,13,0.19601526856422424,9,29,10,9,0.157865509390831
96,40,2,0,9,23,0.24633915722370148,8,10,0.240204319357872,10,29,13,10,0.20877116918563843
96,40,2,1,9,23,0.2753622829914093,9,9,0.2804783582687378,11,28,14,13,0.231084406375885
96,40,2,2,9,27,0.28813788294792175,14,10,0.29015225172042847,12,29,13,24,0.22698445618152618
96,40,2,3,9,23,0.3292243480682373,9,9,0.3372456133365631,10,29,12,13,0.2765669524669647
96,40,2,4,9,24,0.1681673675775528,9,12,0.19346144795417786,10,29,12,13,0.13600869476795197
98,10,2,0,14,29,0.13998809456825256,14,29,0.017638089135289192,11,29,14,29,0.012753428891301155
98,10,2,1,9,24,0.22507791221141815,14,29,-0.0071222358383238316,9,24,13,27,0.11164551228284836
98,10,2,2,8,29,0.36174845695495605,14,29,-0.0571475550532341,8,29,12,29,0.24885378777980804
98,10,2,3,8,29,0.3158178925514221,14,29,-0.03457259014248848,8,29,10,29,0.23587282001972198
98,10,2,4,8,21,0.1494092047214508,14,29,-0.03145972639322281,8,20,10,29,0.11117597669363022
98,20,2,0,9,26,0.21383799612522125,14,29,0.017738988623023033,9,26,13,28,0.0873434767127037
98,20,2,1,8,29,0.3305422365665436,14,29,0.011731366626918316,8,29,10,29,0.21941621601581573
98,20,2,2,8,29,0.3710331916809082,14,29,-0.009090077131986618,8,29,10,28,0.26746439933776855
98,20,2,3,8,29,0.3279511630535126,14,29,0.004789324942976236,8,29,10,23,0.2510913014411926
98,20,2,4,8,26,0.21657952666282654,14,29,0.007850655354559422,8,25,10,26,0.17266535758972168
98,30,2,0,14,14,0.12990818917751312,5,29,-0.031813740730285645,14,14,14,28,0.1043398454785347
98,30,2,1,8,29,0.150379478931427,14,29,-0.0076501513831317425,8,29,12,11,0.11646222323179245
98,30,2,2,8,29,0.17154334485530853,14,29,-0.0077551910653710365,8,29,10,18,0.14775507152080536
98,30,2,3,8,28,0.18678472936153412,14,29,-0.029121091589331627,8,27,14,6,0.15992215275764465
98,30,2,4,8,26,0.0863475576043129,14,29,0.006721018813550472,9,10,10,14,0.08049848675727844
98,40,2,0,9,22,0.1625562459230423,14,29,0.02480125054717064,9,22,11,29,0.0876607820391655
98,40,2,1,8,29,0.2875889837741852,14,29,-0.01068505086004734,8,29,10,28,0.20432597398757935
98,40,2,2,8,29,0.36426520347595215,14,29,-0.041353411972522736,8,29,10,29,0.28861144185066223
98,40,2,3,8,27,0.3266558051109314,14,29,-0.04199650138616562,8,27,11,25,0.25146397948265076
98,40,2,4,8,17,0.21508058905601501,14,29,-0.050664037466049194,8,16,10,28,0.17087966203689575
170,10,2,0,9,16,0.41924017667770386,5,29,0.0043370225466787815,9,16,14,9,0.31792283058166504
170,10,2,1,8,28,0.5433644652366638,5,29,-0.008903184905648232,8,27,14,8,0.4179578125476837
170,10,2,2,8,28,0.600335419178009,5,29,0.0013563992688432336,8,28,14,8,0.46301567554473877
170,10,2,3,8,24,0.6473208069801331,5,29,-0.01235347893089056,8,24,14,8,0.5025121569633484
170,10,2,4,8,18,0.5738580226898193,5,29,0.006496048532426357,8,17,14,5,0.47308483719825745
170,20,2,0,9,18,0.23919832706451416,5,29,0.260392963886261,9,11,14,2,0.3513190448284149
170,20,2,1,8,27,0.24536281824111938,5,29,0.3316953182220459,8,15,10,2,0.4160100817680359
170,20,2,2,8,29,0.25742149353027344,5,29,0.3451195955276489,8,15,10,2,0.44343772530555725
170,20,2,3,8,25,0.29661351442337036,5,29,0.31953585147857666,8,13,12,1,0.45434749126434326
170,20,2,4,8,23,0.3203352689743042,5,29,0.2527901530265808,7,29,1,0,0.4319852888584137
170,30,2,0,8,29,0.1974044144153595,5,29,0.3320155441761017,8,18,9,2,0.3923131823539734
170,30,2,1,8,29,0.21714413166046143,5,29,0.38946956396102905,8,17,9,2,0.4579271078109741
170,30,2,2,8,29,0.2183798849582672,5,29,0.4098793566226959,8,13,9,1,0.48085305094718933
170,30,2,3,8,29,0.24666687846183777,5,29,0.39032068848609924,8,13,10,1,0.4824827015399933
170,30,2,4,8,27,0.2579282820224762,5,29,0.3321871757507324,7,9,3,0,0.44260433316230774
170,40,2,0,8,23,0.20743505656719208,5,29,0.32079747319221497,9,10,13,2,0.3834856450557709
170,40,2,1,8,25,0.21915458142757416,5,29,0.34874504804611206,8,15,9,3,0.41982802748680115
170,40,2,2,8,29,0.24828487634658813,5,29,0.35405468940734863,8,16,10,2,0.44243526458740234
170,40,2,3,8,28,0.3017728328704834,5,29,0.3106280267238617,8,13,12,1,0.45131734013557434
170,40,2,4,8,22,0.2844364047050476,5,29,0.2534337639808655,7,14,4,0,0.39821091294288635
172,10,0,0,9,29,0.2636691629886627,14,29,0.24136841297149658,11,20,11,29,0.27346932888031006
172,10,0,1,9,24,0.31936705112457275,14,29,0.2794170081615448,11,20,11,29,0.3635827302932739
172,10,0,2,8,29,0.34389790892601013,14,29,0.2904181480407715,10,15,10,29,0.3958830237388611
172,10,0,3,8,29,0.34124839305877686,14,29,0.23972547054290771,14,14,12,29,0.3734515607357025
172,10,0,4,8,29,0.29220065474510193,14,29,0.19696858525276184,10,14,10,29,0.33118125796318054
172,20,0,0,8,29,0.2424715757369995,14,3,0.2988679111003876,9,13,13,3,0.3937867283821106
172,20,0,1,8,25,0.24630655348300934,12,2,0.35248881578445435,8,12,10,2,0.4559481143951416
172,20,0,2,8,29,0.20595985651016235,14,1,0.3839215040206909,8,10,10,1,0.45768943428993225
172,20,0,3,8,25,0.21185646951198578,5,3,0.36916956305503845,8,5,10,0,0.4519214332103729
172,20,0,4,8,29,0.1891748458147049,6,2,0.32860028743743896,8,5,10,0,0.41727200150489807
172,30,0,0,8,29,0.21298322081565857,14,3,0.33412498235702515,9,15,13,3,0.4092971980571747
172,30,0,1,8,29,0.21251298487186432,10,2,0.3720591366291046,8,14,9,2,0.44737178087234497
172,30,0,2,8,29,0.19151058793067932,14,1,0.38459253311157227,8,10,9,1,0.4547784626483917
172,30,0,3,8,26,0.1976371854543686,5,3,0.3656619191169739,8,5,10,0,0.4477066397666931
172,30,0,4,8,29,0.17969995737075806,6,3,0.34426209330558777,8,5,10,0,0.42961835861206055
172,40,0,0,8,29,0.2127852439880371,14,4,0.29058584570884705,9,14,13,3,0.3636213541030884
172,40,0,1,8,29,0.20929859578609467,13,2,0.33185645937919617,8,13,10,2,0.4090522527694702
172,40,0,2,8,29,0.1907658576965332,14,1,0.34517624974250793,8,10,10,1,0.42076629400253296
172,40,0,3,8,28,0.21124674379825592,6,3,0.32872042059898376,8,9,10,1,0.4182593822479248
172,40,0,4,8,29,0.18957717716693878,9,2,0.2888350188732147,8,9,10,1,0.38020676374435425
174,10,1,0,8,25,0.31273767352104187,6,7,0.3499296307563782,8,29,8,6,0.34512531757354736
174,10,1,1,8,21,0.3211381435394287,5,8,0.3830339014530182,8,23,8,5,0.37972304224967957
174,10,1,2,8,20,0.2907020151615143,5,7,0.3735550343990326,8,21,8,4,0.3609543740749359
174,10,1,3,7,29,0.3005426824092865,4,9,0.35120707750320435,7,29,5,6,0.3550178110599518
174,10,1,4,7,29,0.2899344861507416,4,9,0.32643601298332214,7,29,5,7,0.329590767621994
174,20,1,0,8,22,0.2613646686077118,6,7,0.36309555172920227,8,29,7,6,0.33614152669906616
174,20,1,1,8,21,0.2980113625526428,5,8,0.40138936042785645,8,23,7,5,0.3822043538093567
174,20,1,2,8,19,0.2815357744693756,4,11,0.3933759033679962,8,23,5,8,0.3751913607120514
174,20,1,3,7,29,0.29819244146347046,4,11,0.37820395827293396,7,29,4,29,0.36870279908180237
174,20,1,4,7,29,0.2887119948863983,4,11,0.3643481135368347,8,23,4,14,0.3491043150424957
174,30,1,0,8,21,0.2922017574310303,6,7,0.37559574842453003,8,29,7,6,0.3548884689807892
174,30,1,1,8,20,0.2985422611236572,5,8,0.3960702419281006,8,22,7,5,0.37960100173950195
174,30,1,2,8,20,0.2859334945678711,5,7,0.38289710879325867,8,20,7,4,0.369331032037735
174,30,1,3,7,29,0.2940080463886261,4,10,0.36608776450157166,7,29,4,16,0.3605470359325409
174,30,1,4,7,29,0.2850409150123596,4,10,0.3605228364467621,7,29,4,15,0.35176923871040344
174,40,1,0,8,19,0.25113046169281006,4,10,0.3238343894481659,8,18,8,3,0.316162109375
174,40,1,1,8,18,0.2888285219669342,5,6,0.36246827244758606,8,19,7,4,0.3541548550128937
174,40,1,2,7,29,0.27723440527915955,5,6,0.35212191939353943,8,17,7,4,0.34399446845054626
174,40,1,3,7,29,0.2896149158477783,3,11,0.34195926785469055,7,29,4,16,0.3397051990032196
174,40,1,4,7,29,0.2760973572731018,3,12,0.3213665783405304,7,29,4,11,0.3141310214996338
176,10,2,0,8,29,0.11694955080747604,14,9,0.12967970967292786,11,29,13,16,0.08363459259271622
176,10,2,1,9,27,0.153190478682518,8,14,0.15945054590702057,11,29,14,13,0.10399568825960159
176,10,2,2,9,29,0.13130390644073486,8,18,0.13925141096115112,11,29,14,13,0.0740339607000351
176,10,2,3,9,29,0.08075819164514542,9,21,0.12401978671550751,14,19,9,21,0.0323122963309288
176,10,2,4,9,29,0.10957435518503189,14,24,0.13597239553928375,12,28,12,29,0.05487848073244095
176,20,2,0,4,29,0.06495673209428787,14,29,0.034434087574481964,3,29,0,0,0.0848364531993866
176,20,2,1,3,29,0.09150145202875137,14,29,0.04453294351696968,3,29,0,0,0.11297842115163803
176,20,2,2,3,29,0.0944431722164154,10,29,0.04147650673985481,3,29,0,0,0.1132083535194397
176,20,2,3,3,29,0.10348352789878845,14,29,0.02498268522322178,3,29,0,0,0.11703130602836609
176,20,2,4,3,29,0.09498289972543716,14,29,0.034100137650966644,3,29,0,0,0.11070967465639114
176,30,2,0,4,29,0.042702410370111465,14,29,0.05830515921115875,14,29,12,29,0.05672048404812813
176,30,2,1,4,29,0.049844976514577866,13,29,0.05756687372922897,3,29,0,0,0.059645578265190125
176,30,2,2,4,29,0.058939263224601746,10,26,0.05328058451414108,3,29,0,0,0.07489616423845291
176,30,2,3,4,29,0.06918126344680786,9,29,0.03749791905283928,3,29,0,0,0.08804652094841003
176,30,2,4,4,29,0.07578995078802109,14,29,0.04794933274388313,3,29,0,0,0.08600770682096481
176,40,2,0,4,29,0.05548001825809479,9,29,0.011039103381335735,3,27,0,0,0.06235365942120552
176,40,2,1,4,29,0.05814807862043381,14,29,0.06350184231996536,3,29,0,0,0.07164420187473297
176,40,2,2,4,29,0.05654402822256088,14,29,0.049811601638793945,3,29,0,0,0.07367639243602753
176,40,2,3,4,29,0.058730702847242355,9,29,0.05178392305970192,3,29,0,0,0.07937852293252945
176,40,2,4,4,29,0.05596543475985527,14,29,0.07231663912534714,14,29,12,29,0.06190184876322746
178,10,2,0,8,29,0.12068300694227219,14,29,-0.05634608119726181,8,29,13,28,0.06648942083120346
178,10,2,1,8,29,0.21261852979660034,14,29,-0.047093961387872696,8,29,13,27,0.11220762133598328
178,10,2,2,8,29,0.275890588760376,14,29,-0.08309920877218246,8,29,13,28,0.14019006490707397
178,10,2,3,8,29,0.2993946969509125,14,29,-0.0945584774017334,8,29,13,28,0.16676709055900574
178,10,2,4,8,29,0.2544483244419098,14,29,-0.07448168843984604,8,29,13,28,0.15416203439235687
178,20,2,0,3,29,0.06725042313337326,7,11,0.08636530488729477,8,29,8,8,0.083989717066288
178,20,2,1,3,24,0.0867265909910202,12,6,0.1118791475892067,8,29,8,7,0.12635096907615662
178,20,2,2,3,28,0.09153380244970322,6,29,0.13175159692764282,8,29,8,6,0.1523367017507553
178,20,2,3,3,27,0.09751219302415848,5,29,0.10889839380979538,8,24,8,6,0.15132395923137665
178,20,2,4,8,29,0.1156965121626854,5,29,0.07206995040178299,8,23,9,5,0.15389785170555115
178,30,2,0,3,29,0.07814430445432663,6,29,0.0769042819738388,8,29,8,8,0.08180023729801178
178,30,2,1,3,22,0.10297806560993195,6,29,0.07670639455318451,8,29,9,5,0.1035596951842308
178,30,2,2,3,21,0.1102028340101242,6,29,0.09906379878520966,8,29,9,5,0.12513002753257751
178,30,2,3,3,24,0.10951202362775803,6,29,0.05756782740354538,8,29,9,5,0.1193065494298935
178,30,2,4,8,29,0.1556071937084198,5,29,0.011496391147375107,8,29,14,2,0.14071762561798096
178,40,2,0,3,24,0.08462273329496384,8,29,0.04566563293337822,8,29,9,6,0.09112975746393204
178,40,2,1,3,23,0.08128005266189575,8,29,0.07067806273698807,8,29,9,5,0.11375173181295395
178,40,2,2,3,25,0.10617923736572266,6,29,0.10421815514564514,8,29,8,7,0.13457216322422028
178,40,2,3,3,26,0.09508612006902695,5,29,0.08381615579128265,8,29,9,5,0.14280180633068085
178,40,2,4,8,29,0.0970020666718483,5,29,0.04452652111649513,8,28,10,3,0.11954141408205032
210,10,2,0,8,29,0.40379151701927185,5,29,0.09274861961603165,9,17,10,25,0.3693881928920746
210,10,2,1,9,18,0.418761283159256,5,29,0.14957846701145172,14,13,12,28,0.409052312374115
210,10,2,2,8,26,0.3848837614059448,14,29,0.1922304928302765,10,14,10,29,0.3995257019996643
210,10,2,3,8,29,0.37551629543304443,14,29,0.18090657889842987,10,14,10,29,0.3916246294975281
210,10,2,4,8,29,0.286399245262146,14,29,0.17651863396167755,10,15,10,29,0.31067103147506714
210,20,2,0,8,20,0.30292585492134094,5,29,0.26180824637413025,8,13,11,2,0.41086119413375854
210,20,2,1,8,21,0.29876643419265747,5,29,0.3051306903362274,8,13,11,2,0.4394887089729309
210,20,2,2,8,20,0.2957390546798706,5,29,0.32577750086784363,7,26,7,3,0.4534452259540558
210,20,2,3,8,21,0.3051500618457794,5,29,0.294981449842453,8,13,11,2,0.4385264813899994
210,20,2,4,8,21,0.2607576251029968,5,29,0.28783756494522095,8,13,11,2,0.39502015709877014
210,30,2,0,8,19,0.26618772745132446,5,29,0.25440743565559387,8,10,12,1,0.3771946132183075
210,30,2,1,8,22,0.2685836851596832,5,29,0.3116146922111511,9,9,13,2,0.4194575548171997
210,30,2,2,8,21,0.2903096675872803,5,29,0.31526535749435425,8,11,11,2,0.4362683892250061
210,30,2,3,8,23,0.30635321140289307,5,29,0.2976173758506775,8,14,11,2,0.43685176968574524
210,30,2,4,8,24,0.25305211544036865,5,29,0.26283693313598633,8,14,10,4,0.369631290435791
210,40,2,0,8,22,0.25257599353790283,5,29,0.26535695791244507,8,14,11,2,0.37504667043685913
210,40,2,1,8,22,0.2789051830768585,5,29,0.31267762184143066,9,11,14,2,0.4183304011821747
210,40,2,2,8,21,0.26325687766075134,5,29,0.3046387732028961,8,11,10,3,0.4074098467826843
210,40,2,3,8,22,0.2809295356273651,5,29,0.26041799783706665,9,11,12,4,0.38764289021492004
210,40,2,4,8,25,0.23813055455684662,5,29,0.2370978146791458,10,10,13,5,0.3351188600063324
212,10,0,0,8,27,0.3635615110397339,14,29,0.06601449847221375,8,23,10,17,0.31875306367874146
212,10,0,1,8,28,0.37717846035957336,14,29,0.07320357859134674,8,24,10,17,0.33924368023872375
212,10,0,2,8,27,0.3746930956840515,14,29,0.09375197440385818,9,15,10,24,0.3379974067211151
212,10,0,3,8,29,0.36129671335220337,14,29,0.0880473256111145,9,16,10,25,0.3155229389667511
212,10,0,4,8,29,0.3215758502483368,14,29,0.06029238924384117,9,18,10,28,0.28020939230918884
212,20,0,0,8,23,0.29049909114837646,14,2,0.2644556760787964,8,17,10,6,0.38578101992607117
212,20,0,1,8,22,0.28720822930336,9,3,0.26888927817344666,8,15,11,3,0.4045749604701996
212,20,0,2,8,23,0.2693229019641876,8,3,0.280678391456604,8,14,11,2,0.3975086808204651
212,20,0,3,8,23,0.2845686972141266,12,2,0.2798019349575043,8,14,11,2,0.40642455220222473
212,20,0,4,8,25,0.27710476517677307,9,3,0.2663586437702179,8,15,11,2,0.38555654883384705
212,30,0,0,8,26,0.25513169169425964,14,3,0.203623428940773,8,18,10,7,0.31685200333595276
212,30,0,1,8,25,0.25556954741477966,14,2,0.20251508057117462,8,16,11,3,0.3305286765098572
212,30,0,2,8,24,0.25605952739715576,8,4,0.22059550881385803,8,16,11,3,0.34477511048316956
212,30,0,3,8,23,0.25650838017463684,14,2,0.21331080794334412,8,15,11,3,0.34328824281692505
212,30,0,4,8,25,0.24630983173847198,14,2,0.20973746478557587,8,16,11,3,0.32340008020401
212,40,0,0,8,24,0.2531161308288574,12,2,0.28687041997909546,8,17,10,4,0.38255998492240906
212,40,0,1,8,24,0.2664172053337097,10,2,0.28939154744148254,8,15,11,2,0.4068377912044525
212,40,0,2,8,22,0.25753340125083923,12,2,0.2995111346244812,8,14,10,3,0.40469250082969666
212,40,0,3,8,23,0.2923959195613861,11,2,0.273052841424942,8,12,12,1,0.41510000824928284
212,40,0,4,8,24,0.2888295650482178,10,2,0.24055138230323792,8,15,12,2,0.3780380189418793
214,10,1,0,8,22,0.23266591131687164,11,4,0.24641571938991547,9,18,11,6,0.2509995698928833
214,10,1,1,9,18,0.270548939704895,9,5,0.3339122235774994,9,21,11,6,0.30856892466545105
214,10,1,2,8,23,0.2950637936592102,6,7,0.33426159620285034,8,27,8,6,0.3348678648471832
214,10,1,3,8,22,0.2786564528942108,7,7,0.33209845423698425,8,26,8,10,0.3173540532588959
214,10,1,4,8,25,0.23276905715465546,9,5,0.2868519723415375,8,29,8,11,0.2628750503063202
214,20,1,0,8,26,0.2709895968437195,10,4,0.28235387802124023,9,20,11,7,0.2886328399181366
214,20,1,1,8,29,0.2653304934501648,11,4,0.32048067450523376,8,29,8,9,0.29994314908981323
214,20,1,2,8,22,0.27368494868278503,7,5,0.3330337703227997,8,25,8,6,0.3251039385795593
214,20,1,3,8,22,0.2624448835849762,7,6,0.31617969274520874,8,25,8,7,0.3074202537536621
214,20,1,4,8,24,0.23945321142673492,8,5,0.2944904565811157,8,29,8,7,0.2790714204311371
214,30,1,0,9,18,0.24667251110076904,14,4,0.2924250066280365,10,19,13,7,0.271467000246048
214,30,1,1,8,29,0.2913883328437805,8,6,0.384434312582016,8,29,8,8,0.3444991409778595
214,30,1,2,8,23,0.28252530097961426,7,5,0.3577826917171478,8,25,8,6,0.34182554483413696
214,30,1,3,8,21,0.28364506363868713,9,4,0.36669740080833435,8,26,7,9,0.34611573815345764
214,30,1,4,8,26,0.26366379857063293,8,5,0.3240327537059784,8,29,8,9,0.305651992559433
214,40,1,0,9,19,0.2565954029560089,11,5,0.28787338733673096,9,22,11,7,0.27148929238319397
214,40,1,1,8,29,0.2673601806163788,11,5,0.3629056215286255,9,23,11,6,0.3142763376235962
214,40,1,2,8,23,0.2960675358772278,9,4,0.35909587144851685,8,26,8,7,0.34700968861579895
214,40,1,3,8,25,0.2739255428314209,8,6,0.3552578091621399,8,29,8,10,0.32564374804496765
214,40,1,4,8,24,0.2751557230949402,10,4,0.32945218682289124,8,29,8,9,0.3181680142879486
216,10,2,0,8,28,0.08544328808784485,8,9,0.08457912504673004,14,1,8,6,0.08428826928138733
216,10,2,1,8,29,0.09246794134378433,7,19,0.08641593903303146,9,24,10,10,0.07609238475561142
216,10,2,2,8,29,0.06991341710090637,10,14,0.07273445278406143,10,28,11,18,0.053810685873031616
216,10,2,3,9,29,0.06399595737457275,9,16,0.06537137925624847,11,29,13,17,0.03680003434419632
216,10,2,4,9,26,0.07658302783966064,14,11,0.07246475666761398,10,29,11,19,0.05401196330785751
216,20,2,0,9,27,0.04647226259112358,14,12,0.05916410684585571,11,28,13,12,0.04942590743303299
216,20,2,1,9,29,0.07057130336761475,14,16,0.07532916218042374,12,29,13,23,0.05611032620072365
216,20,2,2,4,29,0.06236959621310234,9,25,0.06463900953531265,9,29,9,26,0.062485408037900925
216,20,2,3,9,29,0.056633420288562775,9,15,0.08283374458551407,14,14,9,15,0.045355964452028275
216,20,2,4,9,28,0.06456981599330902,9,15,0.07669875025749207,10,29,11,17,0.05110788717865944
216,30,2,0,9,29,0.05124397203326225,14,12,0.06691420078277588,10,29,11,13,0.05294260010123253
216,30,2,1,9,29,0.06889071315526962,14,14,0.07666964828968048,10,29,11,17,0.06253211945295334
216,30,2,2,4,29,0.0660732090473175,9,27,0.06475879997015,3,28,0,0,0.07440867274999619
216,30,2,3,4,29,0.0683562159538269,10,24,0.06422939151525497,3,29,0,0,0.0829198807477951
216,30,2,4,4,29,0.08267480134963989,14,29,0.05935973674058914,3,29,0,0,0.09340392798185349
216,40,2,0,8,29,0.06512095779180527,8,16,0.08842723071575165,14,13,8,16,0.05256025493144989
216,40,2,1,9,29,0.06640831381082535,8,21,0.07094120979309082,11,29,14,13,0.06183389946818352
216,40,2,2,4,29,0.06148537993431091,9,28,0.06084015220403671,3,24,0,0,0.06323667615652084
216,40,2,3,4,29,0.051855411380529404,9,17,0.07419782876968384,14,17,9,17,0.05851491540670395
216,40,2,4,9,29,0.07893930375576019,9,16,0.09092111885547638,9,29,9,25,0.05954235792160034
218,10,2,0,8,18,0.18216627836227417,14,29,0.0007257828838191926,10,9,10,29,0.14113670587539673
218,10,2,1,8,26,0.20246411859989166,14,29,0.01928936503827572,8,24,10,23,0.1451302021741867
218,10,2,2,8,29,0.18030065298080444,14,29,0.026402978226542473,14,13,12,29,0.11551835387945175
218,10,2,3,8,29,0.18062372505664825,14,29,0.016663523390889168,8,29,10,24,0.12539200484752655
218,10,2,4,8,28,0.13779939711093903,14,29,0.04396889731287956,14,9,11,29,0.10603262484073639
218,20,2,0,8,29,0.12332478910684586,14,29,0.045047368854284286,14,9,11,29,0.10182394832372665
218,20,2,1,8,29,0.10665550082921982,14,29,0.07647398114204407,14,15,12,29,0.09167135506868362
218,20,2,2,8,29,0.1190858706831932,14,29,0.06968880444765091,12,15,11,29,0.09515898674726486
218,20,2,3,8,29,0.13172535598278046,14,29,0.05789121240377426,8,28,9,29,0.11416760087013245
218,20,2,4,8,29,0.13123753666877747,14,29,0.08305606991052628,12,15,11,29,0.1159685030579567
218,30,2,0,8,27,0.14797872304916382,14,29,0.02674318477511406,8,24,10,16,0.1230120062828064
218,30,2,1,8,29,0.14203907549381256,14,29,0.08382745832204819,8,29,9,29,0.13442237675189972
218,30,2,2,8,29,0.11308153718709946,14,29,0.10353393107652664,12,16,11,29,0.11165546625852585
218,30,2,3,8,29,0.1276131570339203,14,29,0.0915551409125328,8,29,9,29,0.13168828189373016
218,30,2,4,8,29,0.12127135694026947,14,29,0.09134931117296219,14,15,12,29,0.11727926880121231
218,40,2,0,8,29,0.11306316405534744,14,29,0.03401193767786026,8,25,10,17,0.09018895775079727
218,40,2,1,8,29,0.13395343720912933,14,29,0.03985265642404556,14,14,12,29,0.10725384205579758
218,40,2,2,8,29,0.13414038717746735,14,29,0.06804705411195755,10,15,10,29,0.11848451942205429
218,40,2,3,8,29,0.15049897134304047,14,29,0.050574708729982376,8,29,10,13,0.1183994710445404
218,40,2,4,8,29,0.11814506351947784,14,29,0.08729959279298782,13,12,11,29,0.09764113277196884
250,10,2,0,8,22,0.23332764208316803,5,29,0.04476489871740341,8,18,14,3,0.21857382357120514
250,10,2,1,8,27,0.3859032392501831,14,29,0.01416222844272852,8,25,10,20,0.32038894295692444
250,10,2,2,8,26,0.5410864353179932,5,29,-0.012564695440232754,8,25,10,27,0.4213982820510864
250,10,2,3,8,21,0.5136009454727173,5,29,-0.02184627763926983,8,20,10,25,0.423446387052536
250,10,2,4,7,29,0.34601664543151855,14,29,-0.011800014413893223,7,27,14,2,0.32134947180747986
250,20,2,0,8,17,0.22054289281368256,4,16,0.21614541113376617,8,6,14,0,0.31536152958869934
250,20,2,1,8,20,0.29959622025489807,4,21,0.2096707820892334,7,10,7,0,0.37275823950767517
250,20,2,2,8,19,0.3887403607368469,5,29,0.1871895045042038,7,23,6,0,0.43244749307632446
250,20,2,3,8,15,0.41509997844696045,4,29,0.12374739348888397,7,15,13,0,0.436437726020813
250,20,2,4,7,29,0.3616308271884918,4,29,0.08820145577192307,7,15,13,1,0.38230836391448975
250,30,2,0,8,17,0.32062435150146484,5,29,0.1726563423871994,7,9,11,0,0.37626925110816956
250,30,2,1,8,17,0.3568105399608612,5,29,0.1748732477426529,7,9,10,0,0.42797738313674927
250,30,2,2,8,16,0.3537965416908264,5,29,0.1877199411392212,7,8,10,0,0.4225209951400757
250,30,2,3,7,25,0.34617701172828674,5,29,0.1746019721031189,7,7,10,0,0.41788747906684875
250,30,2,4,7,29,0.3239668309688568,5,29,0.13606929779052734,6,13,0,0,0.3803626298904419
250,40,2,0,8,17,0.19705380499362946,4,18,0.157069131731987,7,8,8,0,0.25867900252342224
250,40,2,1,8,17,0.2587319314479828,5,29,0.12949402630329132,7,8,10,0,0.30986320972442627
250,40,2,2,8,16,0.2769351303577423,5,29,0.13328491151332855,7,8,10,0,0.32839033007621765
250,40,2,3,8,15,0.24873670935630798,3,12,0.12836502492427826,7,8,10,0,0.3050236701965332
250,40,2,4,7,29,0.22691059112548828,5,29,0.11578919738531113,6,10,1,0,0.27691057324409485
252,10,0,0,8,29,0.20637311041355133,14,29,0.0723402351140976,8,19,14,2,0.21932241320610046
252,10,0,1,8,29,0.34537482261657715,14,29,0.15472108125686646,13,16,12,28,0.34258607029914856
252,10,0,2,8,29,0.3615594804286957,14,29,0.19765424728393555,13,16,12,28,0.3872791826725006
252,10,0,3,8,29,0.33339834213256836,14,29,0.18594104051589966,10,13,10,29,0.35488468408584595
252,10,0,4,8,29,0.2535383701324463,14,29,0.12584049999713898,13,16,12,28,0.25788891315460205
252,20,0,0,8,22,0.19963666796684265,4,8,0.13110418617725372,7,8,8,0,0.2656024694442749
252,20,0,1,8,22,0.2696363925933838,6,4,0.144181489944458,8,11,14,1,0.3389129638671875
252,20,0,2,8,23,0.2798442244529724,5,4,0.19050097465515137,8,10,13,1,0.37120500206947327
252,20,0,3,8,22,0.2695324122905731,14,1,0.19829079508781433,8,6,14,0,0.36231499910354614
252,20,0,4,8,21,0.2449961155653,4,7,0.16599874198436737,8,9,13,1,0.320853054523468
252,30,0,0,8,25,0.22938455641269684,6,3,0.13398869335651398,8,13,14,1,0.27902284264564514
252,30,0,1,8,24,0.2859005928039551,14,2,0.15735027194023132,8,12,14,1,0.3432970345020294
252,30,0,2,8,26,0.2995240390300751,14,4,0.1899653673171997,8,17,11,4,0.3653699457645416
252,30,0,3,8,28,0.2692442238330841,14,29,0.20979458093643188,10,14,10,29,0.34172892570495605
252,30,0,4,8,29,0.2537010610103607,14,2,0.1772012859582901,14,14,12,29,0.3050355315208435
252,40,0,0,8,28,0.06859360635280609,6,7,0.08131078630685806,9,8,13,2,0.11152075976133347
252,40,0,1,8,29,0.11364784091711044,14,28,0.08223637193441391,9,12,12,5,0.14304396510124207
252,40,0,2,8,29,0.11435061693191528,14,29,0.10628701001405716,8,24,9,29,0.1509878784418106
252,40,0,3,8,29,0.07927946001291275,14,29,0.09913736581802368,13,12,11,29,0.10415186733007431
252,40,0,4,9,23,0.05646727234125137,14,29,0.05797530710697174,12,15,11,29,0.059802547097206116
