num,data_div,scale_index,average
90,40,3,0.21288082492537683
90,40,4,0.19258516695006303
92,10,0,0.019160594751495764
92,10,1,0.058207115181401904
92,10,2,0.08740262760144168
92,10,3,0.06396419731767686
92,10,4,0.038714903264556844
92,20,0,0.06578274814457505
92,20,1,0.11917341787014205
92,20,2,0.16180967329380302
92,20,3,0.14964189094736496
92,20,4,0.10526482755120167
92,30,0,0.10780167051714944
92,30,1,0.14197948640534058
92,30,2,0.14942448552493895
92,30,3,0.1378477275904318
92,30,4,0.11017985094197563
92,40,0,0.09624937588328382
92,40,1,0.11888743521360641
92,40,2,0.12744448319962795
92,40,3,0.12460591558329427
92,40,4,0.10674652522227579
94,10,0,0.021727301192380272
94,10,1,0.03825290595280028
94,10,2,0.04802057900244157
94,10,3,0.043441382769650774
94,10,4,0.03974062888612542
94,20,0,0.07485803989269423
94,20,1,0.0916888911253124
94,20,2,0.1001191721892803
94,20,3,0.08005813618833822
94,20,4,0.06094629004559721
94,30,0,0.11498303248791963
94,30,1,0.12964994380985925
94,30,2,0.13910301127775837
94,30,3,0.1265954560031576
94,30,4,0.11576825791606392
94,40,0,0.15638460822395422
94,40,1,0.17355457152921047
94,40,2,0.19243111266131846
94,40,3,0.17981679288880117
94,40,4,0.16537361791403363
96,10,0,0.041377880457318876
96,10,1,0.05947684463006759
96,10,2,0.06574526217881642
96,10,3,0.05175271973752374
96,10,4,0.027049547834767235
96,20,0,0.05112848764883596
96,20,1,0.06988082658212987
96,20,2,0.06827113126380654
96,20,3,0.05283773671789558
96,20,4,0.034216937796614465
96,30,0,0.07361530715005035
96,30,1,0.0824909005518375
96,30,2,0.07687478200209279
96,30,3,0.06508251720650271
96,30,4,0.040154302971854926
96,40,0,0.0347283928677211
96,40,1,0.05175237759774569
96,40,2,0.053514126264387854
96,40,3,0.04937834570885857
96,40,4,0.03364845316346471
98,10,0,0.04391327527990047
98,10,1,0.08128826380851742
98,10,2,0.11984652947331706
98,10,3,0.1045041155816497
98,10,4,0.05391340760855773
98,20,0,0.12717848468692614
98,20,1,0.16771582884650865
98,20,2,0.17933089175677247
98,20,3,0.15457031025153972
98,20,4,0.09714531042475615
98,30,0,0.10663171613056098
98,30,1,0.14126369110518458
98,30,2,0.14864841297523543
98,30,3,0.1341190352846371
98,30,4,0.0967938143457774
98,40,0,0.06734790592974349
98,40,1,0.1093434978781932
98,40,2,0.12722648529240785
98,40,3,0.11742358832671386
98,40,4,0.0695501188572782
130,10,0,
130,10,1,
130,10,2,
130,10,3,
130,10,4,
130,20,0,
130,20,1,
130,20,2,
130,20,3,
130,20,4,
130,30,0,
130,30,1,
130,30,2,
130,30,3,
130,30,4,
130,40,0,
130,40,1,
130,40,2,
130,40,3,
130,40,4,
132,10,0,
132,10,1,
132,10,2,
132,10,3,
132,10,4,
132,20,0,
132,20,1,
132,20,2,
132,20,3,
132,20,4,
132,30,0,
132,30,1,
132,30,2,
132,30,3,
132,30,4,
132,40,0,
132,40,1,
132,40,2,
132,40,3,
132,40,4,
134,10,0,
134,10,1,
134,10,2,
134,10,3,
134,10,4,
134,20,0,
134,20,1,
134,20,2,
134,20,3,
134,20,4,
134,30,0,
134,30,1,
134,30,2,
134,30,3,
134,30,4,
134,40,0,
134,40,1,
134,40,2,
134,40,3,
134,40,4,
136,10,0,
136,10,1,
136,10,2,
136,10,3,
136,10,4,
136,20,0,
136,20,1,
136,20,2,
136,20,3,
136,20,4,
136,30,0,
136,30,1,
136,30,2,
136,30,3,
136,30,4,
136,40,0,
136,40,1,
136,40,2,
136,40,3,
136,40,4,
138,10,0,
138,10,1,
138,10,2,
138,10,3,
138,10,4,
138,20,0,
138,20,1,
138,20,2,
138,20,3,
138,20,4,
138,30,0,
138,30,1,
138,30,2,
138,30,3,
138,30,4,
138,40,0,
138,40,1,
138,40,2,
138,40,3,
138,40,4,
170,10,0,0.04897534984483868
170,10,1,0.07892174014462329
170,10,2,0.10931150586323002
170,10,3,0.12286491807075443
170,10,4,0.12908778977320276
170,20,0,0.23482953167214538
170,20,1,0.30205813256023195
170,20,2,0.34622953674677814
170,20,3,0.3638546310771427
170,20,4,0.3384333417022345
170,30,0,0.2312200446663823
170,30,1,0.3202383035089473
170,30,2,0.37097991408336234
170,30,3,0.3837367070040338
170,30,4,0.34855050631852036
170,40,0,0.23839824178397861
170,40,1,0.2871698906994568
170,40,2,0.31824857773133636
170,40,3,0.3144886418466408
170,40,4,0.2645104192819483
172,10,0,0.07455061771766497
172,10,1,0.1354910193608584
172,10,2,0.17359804946011845
172,10,3,0.18303948815934223
172,10,4,0.15733199430914718
172,20,0,0.28581319582110026
172,20,1,0.40602673364657266
172,20,2,0.46539699125906014
172,20,3,0.4775495532009341
172,20,4,0.43846598041677126
172,30,0,0.33554281364750366
172,30,1,0.443691059348862
172,30,2,0.4873637856396477
172,30,3,0.4958991951826761
172,30,4,0.4578558875219683
172,40,0,0.3170127474843793
172,40,1,0.4129379936019194
172,40,2,0.4595980328738949
172,40,3,0.4587709648157798
172,40,4,0.41044271487153733
174,10,0,0.17999004625563558
174,10,1,0.25725178279849376
174,10,2,0.3063537675606641
174,10,3,0.32879875706868933
174,10,4,0.3336438195664909
174,20,0,0.2312049885824697
174,20,1,0.2840543670232264
174,20,2,0.3157668640427261
174,20,3,0.32473800011580106
174,20,4,0.32656875052305634
174,30,0,0.24473622577434276
174,30,1,0.29913734213069415
174,30,2,0.31718042493904564
174,30,3,0.3348561171906664
174,30,4,0.3183693196083355
174,40,0,0.2560646742448956
174,40,1,0.3168772284981173
174,40,2,0.34278126088470917
174,40,3,0.35513577673556823
174,40,4,0.33290484559377354
176,10,0,0.15232783786270523
176,10,1,0.2425876403745543
176,10,2,0.27993813338640927
176,10,3,0.2725348850674541
176,10,4,0.21536321031048622
176,20,0,0.38028301255510105
176,20,1,0.5187533323336332
176,20,2,0.5788438572921331
176,20,3,0.5466108891590913
176,20,4,0.45360783329148874
176,30,0,0.3669117462547991
176,30,1,0.49983921490219596
176,30,2,0.5326897878622016
176,30,3,0.5000139926273329
176,30,4,0.41459117917817384
176,40,0,0.21921365419521047
176,40,1,0.3624789646439402
176,40,2,0.43789993531372845
176,40,3,0.4219177619516337
176,40,4,0.3372566741986777
178,10,0,0.0582147666725218
178,10,1,0.10422456596354428
178,10,2,0.13824783135127963
178,10,3,0.12916015285739102
178,10,4,0.10481839484475687
178,20,0,0.31210571880253946
178,20,1,0.4208412476257123
178,20,2,0.4994837537940986
178,20,3,0.5188379364252215
178,20,4,0.48414846430663655
178,30,0,0.3409044524185926
178,30,1,0.44369230897397444
178,30,2,0.5182854820785855
178,30,3,0.5273772991334221
178,30,4,0.4835249811699724
178,40,0,0.25357623815378955
178,40,1,0.3458668649405178
178,40,2,0.41061518302897615
178,40,3,0.41497500627255707
178,40,4,0.38134948531257845
210,10,0,0.12834794040315514
210,10,1,0.18560503907908207
210,10,2,0.21316431151279105
210,10,3,0.219369302233152
210,10,4,0.18883568402112716
210,20,0,0.2923335837402446
210,20,1,0.35642432641646066
210,20,2,0.38999954228458245
210,20,3,0.3780659264227339
210,20,4,0.344677578501364
210,30,0,0.2806846542297901
210,30,1,0.33318975204135143
210,30,2,0.34430518799620513
210,30,3,0.329471065073569
210,30,4,0.2790788786348598
210,40,0,0.2918417428321022
210,40,1,0.3358528728743726
210,40,2,0.350266099099549
210,40,3,0.33264318420812944
210,40,4,0.2794735620175286
212,10,0,0.1857076081966529
212,10,1,0.21413256090760022
212,10,2,0.22108237213095655
212,10,3,0.2107182187776867
212,10,4,0.1872424400719717
212,20,0,0.2690576353240683
212,20,1,0.31989495675914137
212,20,2,0.3388912468167973
212,20,3,0.3351104569805665
212,20,4,0.2988420686052586
212,30,0,0.21496306498059345
212,30,1,0.2548742727295428
212,30,2,0.27676407682961335
212,30,3,0.2735093689710278
212,30,4,0.25058331882291485
212,40,0,0.308298276365761
212,40,1,0.3340040036290692
212,40,2,0.3452822023601471
212,40,3,0.3218769406562834
212,40,4,0.25662255499448605
214,10,0,0.12392095488502147
214,10,1,0.177045305099841
214,10,2,0.1993471313726469
214,10,3,0.1950002484040043
214,10,4,0.17587207615067618
214,20,0,0.18444096657067735
214,20,1,0.22607311409094313
214,20,2,0.24716424493600303
214,20,3,0.2612129567528629
214,20,4,0.2500058041673922
214,30,0,0.14840824673427652
214,30,1,0.19312391273586868
214,30,2,0.21216919658461078
214,30,3,0.2148446232953275
214,30,4,0.19879273318242496
214,40,0,0.14527816034389215
214,40,1,0.17903338577171823
214,40,2,0.19666325460628153
214,40,3,0.2085279164700135
214,40,4,0.2010186313773289
216,10,0,0.39762134301573393
216,10,1,0.4589671719063434
216,10,2,0.43886960936069636
216,10,3,0.38518104511844736
216,10,4,0.28957861744732716
216,20,0,0.5820299653603772
216,20,1,0.6422176858857509
216,20,2,0.6459307018857875
216,20,3,0.5751455233458364
216,20,4,0.44285216785652104
216,30,0,0.5163690997871541
216,30,1,0.6184150290075827
216,30,2,0.6449749088730214
216,30,3,0.6117068667146914
216,30,4,0.4903534737941842
216,40,0,0.49830370184883765
216,40,1,0.6091829600219741
216,40,2,0.6366956691799404
216,40,3,0.5924998550976642
216,40,4,0.47531197399733
218,10,0,0.25234568674095403
218,10,1,0.3054433956767465
218,10,2,0.31040283117790984
218,10,3,0.2800150698429259
218,10,4,0.20385686923210866
218,20,0,0.44496327365301946
218,20,1,0.5167018336787608
218,20,2,0.5232063797207104
218,20,3,0.5164482781462436
218,20,4,0.44542341401126007
218,30,0,0.4709137765535662
218,30,1,0.5533435713037181
218,30,2,0.5599990013481799
218,30,3,0.5413973553253678
218,30,4,0.43781995472749435
218,40,0,0.4607710446141647
218,40,1,0.49889442405173917
218,40,2,0.48152806211614324
218,40,3,0.43065098409386354
218,40,4,0.3273637471704684
250,10,0,0.057686156033410346
250,10,1,0.09463048692530905
250,10,2,0.12986861992791537
250,10,3,0.13067855703842582
250,10,4,0.09779416118908037
250,20,0,0.1878976363959481
250,20,1,0.24016798336100906
250,20,2,0.27241309150098825
250,20,3,0.2772557581139864
250,20,4,0.23525112301093823
250,30,0,0.2704151751334975
250,30,1,0.313918381723947
250,30,2,0.33932682246250434
250,30,3,0.33469505225678603
250,30,4,0.30309917180586926
250,40,0,0.20122072998383642
250,40,1,0.23998767171539273
250,40,2,0.2572695035460993
250,40,3,0.2584420817195813
250,40,4,0.23136732397702378
252,10,0,0.10107263449186321
252,10,1,0.17008629799225078
252,10,2,0.20411870712707822
252,10,3,0.1815806135958096
252,10,4,0.12047771320288642
252,20,0,0.28149356419304883
252,20,1,0.35090617085157416
252,20,2,0.3692477618881525
252,20,3,0.350508177714187
252,20,4,0.3131233662411491
252,30,0,0.30315993466873153
252,30,1,0.3410829601301599
252,30,2,0.347956632949657
252,30,3,0.31162723766764516
252,30,4,0.2746250285511255
252,40,0,0.12310458926773124
252,40,1,0.14182391519482043
252,40,2,0.15172073014765725
252,40,3,0.15168858080272343
252,40,4,0.14190670761109558
254,10,0,0.06180024880042651
254,10,1,0.08048902195608783
254,10,2,0.09716312056737589
254,10,3,0.07865530256309052
254,10,4,0.062000355302895716
254,20,0,0.15741704536799614
254,20,1,0.1806185947432865
254,20,2,0.19646552726427158
254,20,3,0.19335339730780934
254,20,4,0.18149464084798958
254,30,0,0.14043176182859848
254,30,1,0.15996704070849896
254,30,2,0.17774677363097316
254,30,3,0.1665963605265971
254,30,4,0.15329289647996347
254,40,0,0.15059999830748008
254,40,1,0.17202066455324644
254,40,2,0.18686199279153587
254,40,3,0.17437608440025984
254,40,4,0.16756380647835614
256,10,0,0.14157040459688408
256,10,1,0.20222118787634816
256,10,2,0.23453668178118825
256,10,3,0.21442509312479952
256,10,4,0.15221979713896572
256,20,0,0.31440249815938454
256,20,1,0.37952330632851944
256,20,2,0.4072084641320777
256,20,3,0.40220457031025153
256,20,4,0.34657597983233085
256,30,0,0.36680883833896094
256,30,1,0.44636525268790145
256,30,2,0.4717678176956167
256,30,3,0.466588548733256
256,30,4,0.41596748132544903
256,40,0,0.3472382306396879
256,40,1,0.40921560240862814
256,40,2,0.42942390419718635
256,40,3,0.41905872001710365
256,40,4,0.35382373592535254
258,10,0,0.19082569583724726
258,10,1,0.2467065868263473
258,10,2,0.26830019765143587
258,10,3,0.2717842135990987
258,10,4,0.23614191812806135
258,20,0,0.3087659837348837
258,20,1,0.4001467652929435
258,20,2,0.42578769910475517
258,20,3,0.43222446982592033
258,20,4,0.4094637464152476
258,30,0,0.3395089153486168
258,30,1,0.36915916067025606
258,30,2,0.3583856528310662
258,30,3,0.31625798653082376
258,30,4,0.22626830444382406
258,40,0,0.40424314741002143
258,40,1,0.4516752209865982
258,40,2,0.4515812114870364
258,40,3,0.4401110919242503
258,40,4,0.3922992327149371
290,10,0,
290,10,1,
290,10,2,
290,10,3,
290,10,4,
290,20,0,
290,20,1,
290,20,2,
290,20,3,
290,20,4,
290,30,0,
290,30,1,
290,30,2,
290,30,3,
290,30,4,
290,40,0,
290,40,1,
290,40,2,
290,40,3,
290,40,4,
292,10,0,
292,10,1,
292,10,2,
292,10,3,
292,10,4,
292,20,0,
292,20,1,
292,20,2,
292,20,3,
292,20,4,
292,30,0,
292,30,1,
292,30,2,
292,30,3,
292,30,4,
292,40,0,
292,40,1,
292,40,2,
292,40,3,
292,40,4,
294,10,0,
294,10,1,
294,10,2,
294,10,3,
294,10,4,
294,20,0,
294,20,1,
294,20,2,
294,20,3,
294,20,4,
294,30,0,
294,30,1,
294,30,2,
294,30,3,
294,30,4,
294,40,0,
294,40,1,
294,40,2,
294,40,3,
294,40,4,
296,10,0,
296,10,1,
296,10,2,
296,10,3,
296,10,4,
296,20,0,
296,20,1,
296,20,2,
296,20,3,
296,20,4,
296,30,0,
296,30,1,
296,30,2,
296,30,3,
296,30,4,
296,40,0,
296,40,1,
296,40,2,
296,40,3,
296,40,4,
298,10,0,
298,10,1,
298,10,2,
298,10,3,
298,10,4,
298,20,0,
298,20,1,
298,20,2,
298,20,3,
298,20,4,
298,30,0,
298,30,1,
298,30,2,
298,30,3,
298,30,4,
298,40,0,
298,40,1,
298,40,2,
298,40,3,
298,40,4,
330,10,0,0.06546510752553261
330,10,1,0.08414725582325301
330,10,2,0.09687971670730292
330,10,3,0.09467025649933414
330,10,4,0.07112478031634446
330,20,0,0.24567764924343177
330,20,1,0.29180308407477756
330,20,2,0.30201149425287355
330,20,3,0.30594541910331385
330,20,4,0.2676424805423048
330,30,0,0.2770649837310649
330,30,1,0.34242268985970875
330,30,2,0.3678538256124463
330,30,3,0.38263177194912473
330,30,4,0.36773328311992637
330,40,0,0.24651326190057962
330,40,1,0.3033221283614915
330,40,2,0.31972309299895507
330,40,3,0.32328131936000615
330,40,4,0.2923830446062432
332,10,0,0.06242461502429884
332,10,1,0.12402029391182645
332,10,2,0.1660368048299083
332,10,3,0.17255370273869491
332,10,4,0.1409900410076157
332,20,0,0.20106166302811304
332,20,1,0.2906376003865507
332,20,2,0.3510059544542303
332,20,3,0.358752147144539
332,20,4,0.3113222863837978
332,30,0,0.2510882202872366
332,30,1,0.3449608867339798
332,30,2,0.3852507007679422
332,30,3,0.37589359813174306
332,30,4,0.32951585906770436
332,40,0,0.2549009644258195
332,40,1,0.348003307341131
332,40,2,0.38503134796238253
332,40,3,0.37459566132051797
332,40,4,0.3069545568666834
334,10,0,0.12366063586861058
334,10,1,0.21187164683928153
334,10,2,0.2545918959712063
334,10,3,0.2790052689479474
334,10,4,0.26555234747677625
334,20,0,0.18842438081854906
334,20,1,0.2626866106834616
334,20,2,0.30361372344130966
334,20,3,0.31779669194989674
334,20,4,0.29751527324462296
334,30,0,0.22021781134726853
334,30,1,0.28014262387950284
334,30,2,0.3037008011145942
334,30,3,0.31221797618358327
334,30,4,0.30600510502970957
334,40,0,0.19291527607002748
334,40,1,0.27342005731613844
334,40,2,0.3092766747939162
334,40,3,0.32198965510586147
334,40,4,0.3226512678885262
336,10,0,0.19133480548376033
336,10,1,0.2812106368089573
336,10,2,0.32236527839976115
336,10,3,0.3159429100804817
336,10,4,0.26718553853878985
336,20,0,0.480199158532199
336,20,1,0.6452006064847212
336,20,2,0.7051981224395018
336,20,3,0.6990943392584873
336,20,4,0.6302184283203616
336,30,0,0.42546903883633197
336,30,1,0.5486845612982771
336,30,2,0.5876706307740791
336,30,3,0.5799278173431378
336,30,4,0.5242606075822244
336,40,0,0.38814103368380554
336,40,1,0.5108806941250957
336,40,2,0.5318683551442173
336,40,3,0.5054585721730068
336,40,4,0.4267520294585321
338,10,0,0.1590198489372914
338,10,1,0.20241260955046822
338,10,2,0.21025650594616113
338,10,3,0.18224190840136648
338,10,4,0.1202548330404218
338,20,0,0.34440771038786144
338,20,1,0.42148147222499915
338,20,2,0.47641978073012553
338,20,3,0.48224190840136644
338,20,4,0.439805841493012
338,30,0,0.4046872516791716
338,30,1,0.5517301059682095
338,30,2,0.6024282231178782
338,30,3,0.6099902534113061
338,30,4,0.569754791195916
338,40,0,0.4125438090219401
338,40,1,0.5241333849845047
338,40,2,0.5717408070856347
338,40,3,0.5673315577171752
338,40,4,0.5222441208469328
370,10,0,0.13544175952589624
370,10,1,0.18559900450304226
370,10,2,0.20502009786787836
370,10,3,0.19899065172930586
370,10,4,0.1728684195252191
370,20,0,0.301017904094153
370,20,1,0.33688228831123435
370,20,2,0.34722499625505565
370,20,3,0.3223998310852771
370,20,4,0.2793545765859887
370,30,0,0.32416301489921123
370,30,1,0.3600111535612322
370,30,2,0.3767428554784375
370,30,3,0.3517972029709119
370,30,4,0.28814498810145683
370,40,0,0.29335044447226744
370,40,1,0.34575831731049356
370,40,2,0.3581706363076513
370,40,3,0.3402596649857995
370,40,4,0.284096581345406
372,10,0,0.15213513626309416
372,10,1,0.19398456813244436
372,10,2,0.1983210166275528
372,10,3,0.17919368060213128
372,10,4,0.13832201520691856
372,20,0,0.2901944827010559
372,20,1,0.3300854828909365
372,20,2,0.3434646560476689
372,20,3,0.3261037417923177
372,20,4,0.24865633524870856
372,30,0,0.3276011017904094
372,30,1,0.376958323969336
372,30,2,0.4001830861670079
372,30,3,0.39665482607579633
372,30,4,0.33562017528585525
372,40,0,0.22253578732106338
372,40,1,0.2615680741795058
372,40,2,0.2662563872105991
372,40,3,0.25816027854369017
372,40,4,0.2042979859539149
374,10,0,0.1527557280580944
374,10,1,0.20726771044023273
374,10,2,0.22150887967909988
374,10,3,0.21698752183885206
374,10,4,0.19163619478785768
374,20,0,0.15883894662159342
374,20,1,0.1996799593810606
374,20,2,0.21353089995173183
374,20,3,0.21347943628851296
374,20,4,0.19415810551976317
374,30,0,0.1705993072075456
374,30,1,0.196507437094747
374,30,2,0.19630207553136603
374,30,3,0.1893221468730076
374,30,4,0.16925242323988623
374,40,0,0.17851216560243727
374,40,1,0.2133576381085558
374,40,2,0.22372130956542
374,40,3,0.21823388893028955
374,40,4,0.18272679784084972
376,10,0,0.48433809106464676
376,10,1,0.5520831772667116
376,10,2,0.5571599174447829
376,10,3,0.5050591615536842
376,10,4,0.3955104765221429
376,20,0,0.5393049121489086
376,20,1,0.6021505980472944
376,20,2,0.6197231653933856
376,20,3,0.5944903991852349
376,20,4,0.5018486273144118
376,30,0,0.5399805934643797
376,30,1,0.6223289717914784
376,30,2,0.6510190409613688
376,30,3,0.6315179140687748
376,30,4,0.5091560740611759
376,40,0,0.5028056007679145
376,40,1,0.5888893050665468
376,40,2,0.6015518633178542
376,40,3,0.5570964883953929
376,40,4,0.4305357246502989
378,10,0,0.40674011936062765
378,10,1,0.4714368949817298
378,10,2,0.49537936286013884
378,10,3,0.4704771840922075
378,10,4,0.3796128620349411
378,20,0,0.49670965318642785
378,20,1,0.5575544568465386
378,20,2,0.5687731978495697
378,20,3,0.5433953515330667
378,20,4,0.4458819432352429
378,30,0,0.5471073828304328
378,30,1,0.6053901249365329
378,30,2,0.6129833058704083
378,30,3,0.5604035737056081
378,30,4,0.45748157176852977
378,40,0,0.5303599599348942
378,40,1,0.6004725697305665
378,40,2,0.616012341672076
378,40,3,0.5843352294838993
378,40,4,0.4832172499854896
410,10,0,0.13962146792251642
410,10,1,0.18758239822875258
410,10,2,0.2204540169747704
410,10,3,0.23313968308787855
410,10,4,0.21208495123044774
410,20,0,0.42122250712974013
410,20,1,0.4978287123232527
410,20,2,0.5315835367980467
410,20,3,0.5385581896374506
410,20,4,0.5398734444923821
410,30,0,0.39620198532585243
410,30,1,0.46147327194350796
410,30,2,0.5050808045576095
410,30,3,0.5116284711086991
410,30,4,0.528828177211549
410,40,0,0.31333790313708565
410,40,1,0.3753430114560794
410,40,2,0.4190995233112429
410,40,3,0.43036608530478326
410,40,4,0.4401902562410645
412,10,0,0.20140648404376857
412,10,1,0.25294285378822184
412,10,2,0.2621759097779328
412,10,3,0.23662867668220802
412,10,4,0.21266231843599048
412,20,0,0.3549091539939239
412,20,1,0.39378511883795425
412,20,2,0.41768689687245664
412,20,3,0.4127994178158225
412,20,4,0.4111746990499877
412,30,0,0.3604098436957865
412,30,1,0.3869412435632935
412,30,2,0.40032845018021157
412,30,3,0.3999338053301099
412,30,4,0.3796263397880026
412,40,0,0.3022586678175802
412,40,1,0.3383740921518308
412,40,2,0.3627833972793861
412,40,3,0.35174161876803905
412,40,4,0.33635721476368124
