num,data_div,id_average,ood_average
327,20,1.0,0.8302884013844677
327,30,0.998581560283688,0.7834983251042423
327,40,0.9840881458966566,0.6051374177087605
328,10,0.0928555978877178,0.10044411319853055
328,20,0.9897131300771558,0.6549427787724588
328,30,0.7611215396547302,0.36907466602501265
328,40,0.9874171510145815,0.5501988539513701
329,10,0.9914941708303593,0.6890885559452434
329,20,0.9661058427653716,0.6476832287492654
329,30,0.9832109717548688,0.7744800866376017
329,40,0.9608373425289912,0.7331767964674474
360,10,0.9970104633781763,0.21024063184347483
360,20,1.0,0.3962812159615664
360,30,0.9993593850096092,0.39490046315812094
360,40,1.0,0.32544664174465776
361,10,0.9982383087764254,0.6323378461127759
361,20,1.0,0.6176397437587583
361,30,0.9993593850096092,0.636643062406149
361,40,0.9993593850096092,0.6452210534728007
362,10,1.0,0.21013164700278314
362,20,0.9989177489177489,0.30318355027541344
362,30,0.9989177489177489,0.3560502574462519
362,40,0.9963924963924964,0.28897433824376406
363,10,0.9864186078471793,0.5300216598145373
363,20,0.9893578643578644,0.5991144434730857
363,30,0.9988455988455989,0.620884036947599
363,40,0.9928880643166358,0.6134181054408351
364,10,1.0,0.2604435024612181
364,20,1.0,0.190106421008415
364,30,1.0,0.28247199408316787
364,40,1.0,0.2496224019549828
365,10,1.0,0.2889409379187739
365,20,1.0,0.28080126776459713
365,30,0.9668803418803419,0.26243956270651486
365,40,1.0,0.26852857120445534
366,10,0.9985569985569985,0.49618023020406676
366,20,1.0,0.6472068856344189
366,30,1.0,0.6283920008319643
366,40,0.9993815708101422,0.6147107465081135
367,10,0.9967532467532467,0.7818866476563835
367,20,1.0,0.8267701381870887
367,30,1.0,0.225978270291495
367,40,0.9996064541519087,0.8506547818876723
368,10,0.9796611489342767,0.4419946295228024
368,20,0.9963830406011024,0.5972501007756318
368,30,0.9926368785399622,0.5927501711640366
368,40,0.9749318229494442,0.5667933738517124
369,10,0.9886397009745026,0.7767243461309055
369,20,0.0,0.0
369,30,0.9803020767778476,0.7746961856366009
369,40,0.9634928580963822,0.7700486394071554
400,10,1.0,0.214892453186978
400,20,1.0,0.5684778418211395
400,30,1.0,0.48863120656701525
400,40,0.9984397163120567,0.415880657696265
401,10,0.9822644376899696,0.41892196835400114
401,20,0.9985815602836879,0.6777637134559726
401,30,0.9995271867612293,0.7081938203744371
401,40,1.0,0.5561304311729107
402,10,0.9915223665223665,0.2239474205456416
402,20,1.0,0.5550810032973167
402,30,0.9978354978354979,0.4204057544566629
402,40,0.9985930735930736,0.45895729862421764
403,10,0.9978354978354979,0.565951401473733
403,20,0.9898577612863327,0.6462028139592484
403,30,0.9949424673450649,0.7492491723377416
403,40,0.9782653373562463,0.6296646494224087
404,10,1.0,0.18944441123630787
404,20,1.0,0.26197616897096326
404,30,1.0,0.23423731520194138
404,40,1.0,0.24631889738042523
405,10,1.0,0.227985617200996
405,20,1.0,0.28460016700420615
405,30,1.0,0.2511215141342462
405,40,0.9844155844155844,0.21345956494444954
406,10,0.9991228070175439,0.4445867624439053
406,20,1.0,0.642143959089315
406,30,0.9969298245614036,0.7162568233760181
406,40,0.9992690058479533,0.6901740783334676
407,10,1.0,0.7621306658314483
407,20,1.0,0.8659269211073854
407,30,0.0,0.0
407,40,0.9947577276524645,0.8579813520373845
408,10,0.9430338320187133,0.3461841058594799
408,20,0.9845675203126607,0.7364379839874386
408,30,0.9649492216446861,0.6444558509515395
408,40,0.979719908121636,0.7013676771491253
409,10,0.973840378484007,0.7081406411310672
409,20,0.9916100997634475,0.8304555674832114
409,30,0.9849017792862285,0.7965522246161987
409,40,0.8804238298298773,0.6616110989779516
440,10,,
440,20,,
440,30,,
440,40,,
441,10,,
441,20,,
441,30,,
441,40,,
442,10,,
442,20,,
442,30,,
442,40,,
443,10,,
443,20,,
443,30,,
443,40,,
444,10,,
444,20,,
444,30,,
444,40,,
445,10,,
445,20,,
445,30,,
445,40,,
446,10,,
446,20,,
446,30,,
446,40,,
447,10,,
447,20,,
447,30,,
447,40,,
448,10,,
448,20,,
448,30,,
448,40,,
449,10,,
449,20,,
449,30,,
449,40,,
480,10,0.968219759168035,0.05970294670163507
480,20,1.0,0.10074913699030012
480,30,1.0,0.07642344256350969
480,40,1.0,0.07533529400915245
481,10,0.988232074438971,0.532948795414615
481,20,0.998162972085386,0.5616810011026031
481,30,0.9845853858784893,0.537057293769701
481,40,1.0,0.5723674861507771
482,10,0.9952055966064586,0.12099899594207174
482,20,1.0,0.200745441500673
482,30,0.9985632183908046,0.15950313128594185
482,40,1.0,0.1925567619473675
483,10,0.9969827586206897,0.4639169432262444
483,20,0.9992816091954023,0.51937636977234
483,30,0.9929956896551724,0.5407999910610094
483,40,0.9985221674876846,0.5206972152327692
484,10,1.0,0.23813591344050367
484,20,1.0,0.28434530719197215
484,30,1.0,0.24825206341529207
484,40,1.0,0.21576306046075647
485,10,1.0,0.27989814478711317
485,20,1.0,0.2808422434556351
485,30,1.0,0.2967399722477456
485,40,1.0,0.3063028219481956
486,10,0.9966666666666666,0.18024639951905502
486,20,0.9924113475177305,0.20119797251557217
486,30,0.9929078014184396,0.21757198503484976
486,40,0.9854269135120199,0.18237313095072227
487,10,0.9935375026864388,0.5986671678044573
487,20,0.9970212765957447,0.7289677652903311
487,30,0.9878014184397163,0.7380029332263937
487,40,0.9933941236068896,0.7213383194883173
488,10,0.918962336735356,0.10555221324232732
488,20,0.9685324489928344,0.15560065500906478
488,30,0.9235075595353968,0.13922575019561154
488,40,0.94442320111485,0.14320845283968747
489,10,0.947412562455389,0.6036566652550214
489,20,0.9013778809817353,0.6269692159319759
489,30,0.9323111043132457,0.6424773552697955
489,40,0.9430891200163148,0.635387352412906
500,10,1.0,0.05958470069864628
500,20,0.9832563628899835,0.0868453797428165
500,30,1.0,0.08997142830648455
500,40,1.0,0.08702316997107135
502,10,1.0,0.13104462030788225
502,20,1.0,0.1770251164780332
502,30,1.0,0.1889752421821575
502,40,0.9994612068965517,0.15924642783037576
504,10,1.0,0.2068003250441189
504,20,1.0,0.29336893551255383
504,30,1.0,0.25482452237247877
504,40,1.0,0.2893744463563296
506,10,0.9941843971631206,0.1470614479466546
506,20,0.9947517730496453,0.2161239546295175
506,30,0.9742230818826564,0.22186969543385207
506,40,0.9934024131896473,0.2455839140179673
508,10,0.8840148965951964,0.1256705501044016
508,20,0.9452105947823293,0.16870995387350787
508,30,0.9731262610812932,0.1513646305379139
508,40,0.9561747793011176,0.16302121604962136
520,10,0.948738344366147,0.13231979250153622
520,20,0.9263274966189764,0.11187249484937528
520,30,1.0,0.19837447595731583
520,40,0.9971172325432416,0.17060565356835988
521,10,1.0,0.5343555781298038
521,20,0.9983628728023347,0.5488893539793457
521,30,1.0,0.5536873492638191
521,40,0.6694373265001068,0.3302106709017936
522,10,1.0,0.154833490403031
522,20,0.972175840032983,0.11964459199984688
522,30,0.9903318903318903,0.1438895635166875
522,40,0.935236408613032,0.15226721277011876
523,10,0.9920995670995671,0.5072915880974038
523,20,0.9633030990173848,0.478183781773905
523,30,0.9857280285851714,0.5149428922652926
523,40,0.991228612657184,0.5710873623963617
524,10,1.0,0.14753597571505775
524,20,0.9963369963369965,0.18147529967037115
524,30,0.9378968253968255,0.1293248627052239
524,40,1.0,0.18631095167964995
525,10,1.0,0.22155002871126228
525,20,0.9983974358974359,0.20883399204920255
525,30,0.8961080586080586,0.15843734478045993
525,40,0.9967948717948718,0.22431871245829108
526,10,0.9728353416665106,0.3734147172394151
526,20,1.0,0.3617075580010413
526,30,0.8049180737492425,0.23827024308846434
526,40,0.8954078509273314,0.2896316252381664
527,10,0.9968253968253967,0.7419084260580109
527,20,0.9040041728353416,0.6028214876793809
527,30,0.9919741634027347,0.7532332344830954
527,40,0.873364442195611,0.5575453253829542
528,10,0.8532579571676489,0.2998092356448887
528,20,0.7773799988557698,0.1648101642127494
528,30,0.8780647888577404,0.2662635677224017
528,40,0.9717404536237135,0.22596145716481328
529,10,0.9873338482369319,0.7153108369652581
529,20,0.8493597873003159,0.5394565408234864
529,30,0.40518542886384296,0.22937201833206505
529,40,0.7327631252741384,0.5065717869662449
540,10,0.9977578475336323,0.17505810656810442
540,20,0.9630667663178873,0.13578661851883325
540,30,0.9991031390134529,0.1455007232373477
540,40,0.8419531639262581,0.13147352199622284
542,10,0.9978354978354979,0.15952541444989526
542,20,0.9989177489177489,0.1224322539567977
542,30,0.9978354978354979,0.17435518645399076
542,40,0.9936748436748437,0.14167866519188105
544,10,0.9934676434676434,0.165721937086685
544,20,0.9871642246642247,0.12013657238450316
544,30,1.0,0.18604802138474075
544,40,1.0,0.16456363895697979
546,10,1.0,0.4017655343769274
546,20,1.0,0.3454957356545347
546,30,0.9985569985569985,0.4096414092758487
546,40,0.8914442820286977,0.28516857269889695
548,10,0.9701959812091971,0.31639845137399136
548,20,0.9440798799829637,0.2715861143341105
548,30,0.9744552192790079,0.3142713201056298
548,40,0.9200308624317436,0.2405726804730678
560,10,1.0,0.07223738047841259
560,20,1.0,0.11583459876254085
560,30,0.9995744680851064,0.09648697152787775
560,40,0.5739395474501857,0.04329861104562174
561,10,0.9849071259709558,0.3546144158966689
561,20,1.0,0.6132574545585874
561,30,0.7792907801418439,0.32408827868865625
561,40,1.0,0.5715791561071611
562,10,0.8854786267123929,0.13511901383305622
562,20,0.6772941224239925,0.10277498071782704
562,30,0.987849271940181,0.12982246046212736
562,40,0.28061677379859196,0.03298140129139372
563,10,0.9652391259534117,0.34352608553024905
563,20,0.20241031215057187,0.06008347464630583
563,30,0.9768207742233717,0.4306013623576076
563,40,0.6216178482412249,0.19904342527828522
564,10,0.9814780457637601,0.08234781504663594
564,20,0.9350907029478458,0.10695595050681603
564,30,0.9779220779220779,0.10418740730613536
564,40,0.7792207792207793,0.10250610963575087
565,10,0.997835497835498,0.1507786954710562
565,20,0.997835497835498,0.18803963639638502
565,30,0.9868893011750154,0.16390284292002807
565,40,0.07414965986394557,0.008807674144164359
566,10,0.9765455304928989,0.18788412618706662
566,20,0.9956140350877193,0.20460535559286191
566,30,0.9866236103078208,0.19465318775957344
566,40,0.9950396825396826,0.2024939398898258
567,10,1.0,0.7488925860092569
567,20,0.9950292397660819,0.7286348120301931
567,30,0.9536343529764583,0.6785030818710148
567,40,1.0,0.6638719893531226
568,10,0.9283470069647174,0.12162879442393772
568,20,0.9829090815591895,0.21681061421741105
568,30,0.9578019472727896,0.22019103455509745
568,40,0.9726499022935308,0.20616835171901113
569,10,0.9600611951043916,0.40437062831496007
569,20,0.9513457384947667,0.6581337757615338
569,30,0.9356038549883042,0.5372028063871204
569,40,0.7376644593707229,0.38468429589403463
580,10,0.9735714285714285,0.06727602130056505
580,20,1.0,0.1312613355108635
580,30,1.0,0.19082118007857465
580,40,0.34202971968929413,0.033506668144805345
582,10,1.0,0.14971966660081726
582,20,0.9650723374749349,0.1430320089952944
582,30,0.9966089466089465,0.21332728833675088
582,40,0.7825596721700618,0.10236493799608865
584,10,0.8908317872603586,0.06690082806333433
584,20,0.954040404040404,0.15363171369662842
584,30,0.5367913832199547,0.06737916968881595
584,40,0.613512677798392,0.084123477257258
586,10,0.9961988304093566,0.18678137233790942
586,20,0.982921647066384,0.2041788165841674
586,30,0.9885547201336675,0.19345926627918045
586,40,1.0,0.20170000350622508
588,10,0.9080911768816736,0.13038160095603665
588,20,0.955302850497235,0.16821869798981134
588,30,0.8448046793619148,0.13370057095805257
588,40,0.9678674277486373,0.21155876153181505
600,10,,
600,20,,
600,30,,
600,40,,
601,10,,
601,20,,
601,30,,
601,40,,
602,10,,
602,20,,
602,30,,
602,40,,
603,10,,
603,20,,
603,30,,
603,40,,
604,10,,
604,20,,
604,30,,
604,40,,
605,10,,
605,20,,
605,30,,
605,40,,
606,10,,
606,20,,
606,30,,
606,40,,
607,10,,
607,20,,
607,30,,
607,40,,
608,10,,
608,20,,
608,30,,
608,40,,
609,10,,
609,20,,
609,30,,
609,40,,
620,10,,
620,20,,
620,30,,
620,40,,
622,10,,
622,20,,
622,30,,
622,40,,
624,10,,
624,20,,
624,30,,
624,40,,
626,10,,
626,20,,
626,30,,
626,40,,
628,10,,
628,20,,
628,30,,
628,40,,
