num,data_div,scale_index,average
372,30,4,0.13254854550439965
372,40,0,0.2719750435335878
372,40,1,0.341906015037594
372,40,2,0.3828077682042866
372,40,3,0.3470325568995968
372,40,4,0.29323977366203857
374,10,0,0.06222310126582279
374,10,1,0.09345906432748538
374,10,2,0.09497391712091903
374,10,3,0.07690734446332767
374,10,4,0.0497993369394521
374,20,0,0.09747274964838255
374,20,1,0.12804385964912282
374,20,2,0.14015884180294236
374,20,3,0.1314443167049885
374,20,4,0.10977723492118885
374,30,0,0.08476763947491794
374,30,1,0.11031286549707602
374,30,2,0.1266133286442764
374,30,3,0.120746692658869
374,30,4,0.10663642179956957
374,40,0,0.09937294889826535
374,40,1,0.11728947368421051
374,40,2,0.124057792626458
374,40,3,0.12269694091772466
374,40,4,0.1133164660036061
376,10,0,0.1512032432522939
376,10,1,0.20874269005847956
376,10,2,0.2138639782740363
376,10,3,0.1810286080842414
376,10,4,0.13534328755058123
376,20,0,0.10568741209563993
376,20,1,0.12812280701754386
376,20,2,0.1355078834769357
376,20,3,0.11862899463494284
376,20,4,0.09722727688178744
376,30,0,0.08460794655414909
376,30,1,0.10916081871345029
376,30,2,0.1235068284391302
376,30,3,0.1246821786797294
376,30,4,0.10667588968932538
376,40,0,0.14701167035027793
376,40,1,0.15926608187134503
376,40,2,0.1625725338491296
376,40,3,0.15366973241360923
376,40,4,0.14197513938396855
378,10,0,0.17750694863036634
378,10,1,0.2277092731829574
378,10,2,0.238503018580388
378,10,3,0.1796623512946116
378,10,4,0.10739295892846756
378,20,0,0.2291783872480075
378,20,1,0.2990605680868839
378,20,2,0.3323676108975915
378,20,3,0.29143381985404376
378,20,4,0.19909597759885667
378,30,0,0.24154422845087398
378,30,1,0.3188558897243107
378,30,2,0.3722686941255607
378,30,3,0.3504698590422873
378,30,4,0.2799997507291173
378,40,0,0.4572261569888152
378,40,1,0.5040075187969923
378,40,2,0.5315046011370963
378,40,3,0.5330904895198106
378,40,4,0.4720218361293218
410,10,0,0.02287799182720374
410,10,1,0.04891183849699516
410,10,2,0.08196458733764342
410,10,3,0.07885894294714736
410,10,4,0.054117988956698636
410,20,0,0.11466725043782837
410,20,1,0.15379752110891617
410,20,2,0.17904279307389562
410,20,3,0.1899640815374102
410,20,4,0.17745132229003197
410,30,0,0.18013009757317985
410,30,1,0.26561288789977744
410,30,2,0.32077165655708373
410,30,3,0.3333254162708135
410,30,4,0.3368372981276207
410,40,0,0.37596072054040536
410,40,1,0.467562284847424
410,40,2,0.5163837647587429
410,40,3,0.5249433304998583
410,40,4,0.5304510731930087
412,10,0,0.03513134851138354
412,10,1,0.1015432639010444
412,10,2,0.12846742051704485
412,10,3,0.1057869560144674
412,10,4,0.06846680782164653
412,20,0,0.12537861729630556
412,20,1,0.1966042359530894
412,20,2,0.22144687684614298
412,20,3,0.21176017134190042
412,20,4,0.1613171005106489
412,30,0,0.1605053790342757
412,30,1,0.23122410875780383
412,30,2,0.2498523085627751
412,30,3,0.23063361501408405
412,30,4,0.18925208618757006
412,40,0,0.3098711533650238
412,40,1,0.37357780500612636
412,40,2,0.4064514115973141
412,40,3,0.40397728219744317
412,40,4,0.38044899738448124
414,10,0,0.04384413309982487
414,10,1,0.07568994690472022
414,10,2,0.09610510637943802
414,10,3,0.09848575762121438
414,10,4,0.08333188026736413
414,20,0,0.11031231757151194
414,20,1,0.1338613688079818
414,20,2,0.1379725085910653
414,20,3,0.13508925446272313
414,20,4,0.1266477768090671
414,30,0,0.10052831290134268
414,30,1,0.12959332516482874
414,30,2,0.1457414942213125
414,30,3,0.16123097821557744
414,30,4,0.1643508946734753
414,40,0,0.1536339754816112
414,40,1,0.18763930217632296
414,40,2,0.19888420159257134
414,40,3,0.20305973632014934
414,40,4,0.1964171544816706
416,10,0,0.10977608206154614
416,10,1,0.11781900927708733
416,10,2,0.11353394406862866
416,10,3,0.10485232594963081
416,10,4,0.08223066384356707
416,20,0,0.0905429071803853
416,20,1,0.10895326448450902
416,20,2,0.11163392493114667
416,20,3,0.10388519425971299
416,20,4,0.08717814588782331
416,30,0,0.10568009340338587
416,30,1,0.12509481299959158
416,30,2,0.1266913789803882
416,30,3,0.12530334850075836
416,30,4,0.10981110142400465
416,40,0,0.10183179050954881
416,40,1,0.11523426104206778
416,40,2,0.11542855478728271
416,40,3,0.10763038151907596
416,40,4,0.09295844231328103
418,10,0,0.1156951046618297
418,10,1,0.14400781842581248
418,10,2,0.17420683457726968
418,10,3,0.16156266146640666
418,10,4,0.13010918752854236
418,20,0,0.22637853390042534
418,20,1,0.2810246888883332
418,20,2,0.3060428679596948
418,20,3,0.3016109138790273
418,20,4,0.26964046996305063
418,30,0,0.2941948127762488
418,30,1,0.3735894742983838
418,30,2,0.422566003511312
418,30,3,0.427667216694168
418,30,4,0.4059608917673434
418,40,0,0.5444208156117087
418,40,1,0.6076836038108574
418,40,2,0.6414817403459724
418,40,3,0.6235461773088654
418,40,4,0.5932936853904596
450,10,0,0.3976811594202898
450,10,1,0.5210316074753923
450,10,2,0.5435414406002642
450,10,3,0.5078593571136123
450,10,4,0.43497207784562075
450,20,0,0.5660507246376811
450,20,1,0.666565243415802
450,20,2,0.6947548388724859
450,20,3,0.7048709464484162
450,20,4,0.6369081260197474
450,30,0,0.6803826086956521
450,30,1,0.8080016294227188
450,30,2,0.8525538143185201
450,30,3,0.8560624670994911
450,30,4,0.7975568114918168
450,40,0,0.7762811594202899
450,40,1,0.8590919293695132
450,40,2,0.881945811357576
450,40,3,0.8772098697348742
450,40,4,0.8577240080065937
452,10,0,0.35161884057971016
452,10,1,0.5326013401170524
452,10,2,0.5461848403024874
452,10,3,0.45893473374610416
452,10,4,0.2788813476644632
452,20,0,0.5558521739130434
452,20,1,0.6578848264166002
452,20,2,0.67058697352815
452,20,3,0.6307957118625657
452,20,4,0.5454630704277473
452,30,0,0.630695652173913
452,30,1,0.7168857242617718
452,30,2,0.7453848806789983
452,30,3,0.7193789219495484
452,30,4,0.6663100704782089
452,40,0,0.791691304347826
452,40,1,0.8887249767225326
452,40,2,0.9161455573220277
452,40,3,0.8961689185237176
452,40,4,0.8495761215118331
454,10,0,0.20353043478260874
454,10,1,0.24507432162809256
454,10,2,0.22972300031123558
454,10,3,0.1750549386274952
454,10,4,0.10952717363879497
454,20,0,0.2619072463768116
454,20,1,0.2927852321096036
454,20,2,0.27568576980341686
454,20,3,0.23702947050025489
454,20,4,0.1865157861095692
454,30,0,0.2548449275362319
454,30,1,0.2894154030327215
454,30,2,0.3100609012373718
454,30,3,0.31407347989204454
454,30,4,0.28844090090999314
454,40,0,0.10194927536231883
454,40,1,0.09857799614259112
454,40,2,0.10484013425189896
454,40,3,0.09717870303060686
454,40,4,0.09978806075591663
456,10,0,0.5009507246376812
456,10,1,0.6060326050811387
456,10,2,0.6459236547471842
456,10,3,0.6321288613708337
456,10,4,0.5832206354813207
456,20,0,0.5606579710144928
456,20,1,0.6088462689545092
456,20,2,0.6281727105256516
456,20,3,0.6312256118450188
456,20,4,0.6153121898706497
456,30,0,0.5391521739130435
456,30,1,0.6038885840649109
456,30,2,0.6241119270531036
456,30,3,0.6159447355007979
456,30,4,0.6029915392508116
456,40,0,0.5318376811594203
456,40,1,0.5569553903963821
456,40,2,0.5737969061498472
456,40,3,0.5566933213011471
456,40,4,0.5537522497518965
458,10,0,0.6617985507246376
458,10,1,0.8188501762436818
458,10,2,0.8525134378075556
458,10,3,0.7946435882652761
458,10,4,0.6701897360851794
458,20,0,0.6962840579710144
458,20,1,0.798405493482309
458,20,2,0.8220775397245985
458,20,3,0.7985995872291715
458,20,4,0.7349788060755916
458,30,0,0.8301420289855073
458,30,1,0.8950572791965948
458,30,2,0.909848924554807
458,30,3,0.8996436300437002
458,30,4,0.8556193335688214
458,40,0,0.8405101449275363
458,40,1,0.907932628358606
458,40,2,0.9322705057999175
458,40,3,0.945815890841334
458,40,4,0.9273283880843046
490,10,0,0.013551374479807749
490,10,1,0.0464815784878645
490,10,2,0.06730981898608929
490,10,3,0.07520711195737502
490,10,4,0.043342051729148505
490,20,0,0.020224488599730382
490,20,1,0.05543041732145975
490,20,2,0.07966649205517723
490,20,3,0.08302141270398022
490,20,4,0.06141238012205754
490,30,0,0.057675400035167926
490,30,1,0.09863678315747461
490,30,2,0.1204842142898717
490,30,3,0.12970720382154965
490,30,4,0.10727695437372857
490,40,0,0.17190417577264772
490,40,1,0.23480921616070907
490,40,2,0.27264960462969895
490,40,3,0.27224804162282235
490,40,4,0.22159837256611453
492,10,0,0.01806166109841158
492,10,1,0.07849160617625782
492,10,2,0.11758046679471507
492,10,3,0.102656962469309
492,10,4,0.04594594594594595
492,20,0,0.05937225250571478
492,20,1,0.11621350827741608
492,20,2,0.15144345497933762
492,20,3,0.14723071269896945
492,20,4,0.12010171461784365
492,30,0,0.1013878771132156
492,30,1,0.1598934038431157
492,30,2,0.18189777744518443
492,30,3,0.18988846854069585
492,30,4,0.15682941005521653
492,40,0,0.15691091629196074
492,40,1,0.23752899797949562
492,40,2,0.27591608670707674
492,40,3,0.27871423560655406
492,40,4,0.25640843608585545
494,10,0,0.04029155886022424
494,10,1,0.13338031213882445
494,10,2,0.197340500719233
494,10,3,0.20752158808104088
494,10,4,0.16967451322290034
494,20,0,0.11407219472983493
494,20,1,0.1882985357579386
494,20,2,0.24219694513041815
494,20,3,0.243419810926826
494,20,4,0.22924066924066921
494,30,0,0.17326442094333777
494,30,1,0.24438582487299093
494,30,2,0.29565092668811893
494,30,3,0.30276803460773993
494,30,4,0.29367542657865237
494,40,0,0.1979322096343373
494,40,1,0.2614790424638513
494,40,2,0.3059151720754654
494,40,3,0.3157315311252526
494,40,4,0.3115510441316893
496,10,0,0.043646327882304665
496,10,1,0.08508984176873124
496,10,2,0.09211047086898318
496,10,3,0.08295543752400994
496,10,4,0.05570764312699797
496,20,0,0.05573237207666607
496,20,1,0.09325168167493993
496,20,2,0.10365520051219371
496,20,3,0.09217024936947771
496,20,4,0.06698052891601279
496,30,0,0.06753121153508
496,30,1,0.09998607265500926
496,30,2,0.10212443978813807
496,30,3,0.09897738471046084
496,30,4,0.07718395815170008
496,40,0,0.06684543696149112
496,40,1,0.1025701148278414
496,40,2,0.10749665327978583
496,40,3,0.09487857226370029
496,40,4,0.07373147340889276
498,10,0,0.05366918703475763
498,10,1,0.10697905493610052
498,10,2,0.1348917408765497
498,10,3,0.1284854102988091
498,10,4,0.08368788142981692
498,20,0,0.0632026258718715
498,20,1,0.11631453349630405
498,20,2,0.1428161923054537
498,20,3,0.13065716290023552
498,20,4,0.09043010752688173
498,30,0,0.12454721294179708
498,30,1,0.18747162563296665
498,30,2,0.2150754155337707
498,30,3,0.20893191194401295
498,30,4,0.16748619587329266
498,40,0,0.3052885863330737
498,40,1,0.3841883060191075
498,40,2,0.42984983411908506
498,40,3,0.4134148836665497
498,40,4,0.36139971769004026
530,10,0,0.035894280356305666
530,10,1,0.05017543859649123
530,10,2,0.06249340601371549
530,10,3,0.04924189409843713
530,10,4,0.033755016576513704
530,20,0,0.053977881588641086
530,20,1,0.08516708437761067
530,20,2,0.10099391259932845
530,20,3,0.0830505015162118
530,20,4,0.060383794069014805
530,30,0,0.048860173464603834
530,30,1,0.07641854636591479
530,30,2,0.0858172775000628
530,30,3,0.07537780332566897
530,30,4,0.049078113185598786
530,40,0,0.08199300113857076
530,40,1,0.11646783625730993
530,40,2,0.126976172334006
530,40,3,0.11737020560498518
530,40,4,0.08890827662420753
532,10,0,0.006730543834974214
532,10,1,0.024745614035087717
532,10,2,0.034789871637066996
532,10,3,0.033347912292978774
532,10,4,0.020315161485986822
532,20,0,0.07158700857276806
532,20,1,0.09634962406015037
532,20,2,0.10142137037688294
532,20,3,0.079888533439968
532,20,4,0.05653962160680011
532,30,0,0.028141115799343648
532,30,1,0.04281286549707602
532,30,2,0.050196354258249816
532,30,3,0.037302142690526174
532,30,4,0.01828526559812548
532,40,0,0.107293550331525
532,40,1,0.13558646616541353
532,40,2,0.12764199050465974
532,40,3,0.10664092438934987
532,40,4,0.06877757559139516
534,10,0,0.023162798874824187
534,10,1,0.03024853801169591
534,10,2,0.02863841509876326
534,10,3,0.01994151754473658
534,10,4,0.009122898854184842
534,20,0,0.05099185419596811
534,20,1,0.07389181286549706
534,20,2,0.07729617255729442
534,20,3,0.05983246692658868
534,20,4,0.04060082591752458
534,30,0,0.05442598452883262
534,30,1,0.07751754385964911
534,30,2,0.08177715257018933
534,30,3,0.06780840747775667
534,30,4,0.05421392427150584
534,40,0,0.05791871776840131
534,40,1,0.06888011695906433
534,40,2,0.0780229763788758
534,40,3,0.0635455196774301
534,40,4,0.05520269877275635
536,10,0,0.00976617440225035
536,10,1,0.02192105263157895
536,10,2,0.028908035871285383
536,10,3,0.030986120830417543
536,10,4,0.02372767986971442
536,20,0,0.020735173464603844
536,20,1,0.0340906432748538
536,20,2,0.023260652951175194
536,20,3,0.017235246092838816
536,20,4,0.010719478857674634
536,30,0,0.08384066706851516
536,30,1,0.09968629908103592
536,30,2,0.09824453431803529
536,30,3,0.08685269419174249
536,30,4,0.06862842851326537
536,40,0,0.06880567276136897
536,40,1,0.08253508771929824
536,40,2,0.07906629154211359
536,40,3,0.07244285047818988
536,40,4,0.05779096143779445
538,10,0,0.0601207219878106
538,10,1,0.07658187134502924
538,10,2,0.06158783189730965
538,10,3,0.03639491485887567
538,10,4,0.015075902983772463
538,20,0,0.04757676980778247
538,20,1,0.056114035087719304
538,20,2,0.053068401617724636
538,20,3,0.03844471658502449
538,20,4,0.022419423187177503
538,30,0,0.043515588373183305
538,30,1,0.05533333333333333
538,30,2,0.05371900826446281
538,30,3,0.03521985071145323
538,30,4,0.015282382364915956
538,40,0,0.16914996483825598
538,40,1,0.22153174603174605
538,40,2,0.23956545281496924
538,40,3,0.2227723349661768
538,40,4,0.17172769648777325
570,10,0,0.01175423234092236
570,10,1,0.03402765622265009
570,10,2,0.07328906750538762
570,10,3,0.061538910278847274
570,10,4,0.025512932287125836
570,20,0,0.025055458260361936
570,20,1,0.05838438648695956
570,20,2,0.08625429553264603
570,20,3,0.07128398086570994
570,20,4,0.02892182505085731
570,30,0,0.025573763656075388
570,30,1,0.05594258708209347
570,30,2,0.07931446211194593
570,30,3,0.07616672500291681
570,30,4,0.06574127122514219
570,40,0,0.05619964973730297
570,40,1,0.09323472781375809
570,40,2,0.1134328482397677
570,40,3,0.10855251095888127
570,40,4,0.0954946651720845
572,10,0,0.007440163455925277
572,10,1,0.03377093179298676
572,10,2,0.06740928417496651
572,10,3,0.036372651965931625
572,10,4,0.00858678955453149
572,20,0,0.017510215995329828
572,20,1,0.054918606686504466
572,20,2,0.07370551575514007
572,20,3,0.05263971531909929
572,20,4,0.0169062149707311
572,30,0,0.008409223584354933
572,30,1,0.025946671334383574
572,30,2,0.031877220571961094
572,30,3,0.02709718819274297
572,30,4,0.010266533814920913
572,40,0,0.10177633224918689
572,40,1,0.13892000700157536
572,40,2,0.14270237887221987
572,40,3,0.13947114022367785
572,40,4,0.11063561257109646
574,10,0,0.004696438995913601
574,10,1,0.022431297041834414
574,10,2,0.06130234725377134
574,10,3,0.05700993383002484
574,10,4,0.026503923278116827
574,20,0,0.019270286047869234
574,20,1,0.04272419627749577
574,20,2,0.06316908381385054
574,20,3,0.05656741170391853
574,20,4,0.04065969195001453
574,30,0,0.020157618213660244
574,30,1,0.04134138514499096
574,30,2,0.061715883278001045
574,30,3,0.06584620897711552
574,30,4,0.06173786689915721
574,40,0,0.03627553998832458
574,40,1,0.05412217748993523
574,40,2,0.06662173518717289
574,40,3,0.06541202060103006
574,40,4,0.04815170008718395
576,10,0,0.02585814360770578
576,10,1,0.05319738607853433
576,10,2,0.05104881722040555
576,10,3,0.04181834091704585
576,10,4,0.021548968323161874
576,20,0,0.05272204153114836
576,20,1,0.07044460003500788
576,20,2,0.058849005266967874
576,20,3,0.04815365768288414
576,20,4,0.025571054925893632
576,30,0,0.05209740638812442
576,30,1,0.0606365598926425
576,30,2,0.05836141550801695
576,30,3,0.050236261813090655
576,30,4,0.03278407439697762
576,40,0,0.049379951630389454
576,40,1,0.056520217048835995
576,40,2,0.05409334098832612
576,40,3,0.04547019017617548
576,40,4,0.0298837547224644
578,10,0,0.03309857393044783
578,10,1,0.06429780033840947
578,10,2,0.08924265495119942
578,10,3,0.06563703185159259
578,10,4,0.023100842778262135
578,20,0,0.035763489283629386
578,20,1,0.08060563626816034
578,20,2,0.11326393915944853
578,20,3,0.09216252479290629
578,20,4,0.05565284178187404
578,30,0,0.06117921774664331
578,30,1,0.09103652488476573
578,30,2,0.11077731459524225
578,30,3,0.10246178975615448
578,30,4,0.0833233694524017
578,40,0,0.09682011508631473
578,40,1,0.12348611770981804
578,40,2,0.14047036602514498
578,40,3,0.12321782755804456
578,40,4,0.08916178851662723
610,10,0,0.14438985507246377
610,10,1,0.3133267657621707
610,10,2,0.40344335932571224
610,10,3,0.3950421544297663
610,10,4,0.3417465643975711
610,20,0,0.24971739130434784
610,20,1,0.3607857807927641
610,20,2,0.3621613209848504
610,20,3,0.32784949740555985
610,20,4,0.26242241509814807
610,30,0,0.4239971014492754
610,30,1,0.5141111332801277
610,30,2,0.5107401519166226
610,30,3,0.4792862574052256
610,30,4,0.4219958453179929
610,40,0,0.5945550724637682
610,40,1,0.6586729349561053
610,40,2,0.6825464119581766
610,40,3,0.646869124909132
610,40,4,0.5853728280432625
612,10,0,0.12179130434782608
612,10,1,0.2426626097366321
612,10,2,0.2739150915621504
612,10,3,0.22710834816467382
612,10,4,0.14952902390203698
612,20,0,0.2760057971014493
612,20,1,0.3625565309922852
612,20,2,0.3679772209183973
612,20,3,0.3084388238538089
612,20,4,0.21820911338749557
612,30,0,0.3688811594202898
612,30,1,0.4834455639797819
612,30,2,0.49781714487596845
612,30,3,0.46129437913084165
612,30,4,0.37454878807757647
612,40,0,0.496191304347826
612,40,1,0.5638758645916467
612,40,2,0.5511095128742188
612,40,3,0.48627954779033916
612,40,4,0.40336495601419664
614,10,0,0.13279710144927534
614,10,1,0.17670632149507848
614,10,2,0.15228379640144346
614,10,3,0.119670953132964
614,10,4,0.07742258330389733
614,20,0,0.15413478260869562
614,20,1,0.18031890130353814
614,20,2,0.16287253640194815
614,20,3,0.13857151212827648
614,20,4,0.09843863013237793
614,30,0,0.11999420289855073
614,30,1,0.15039696395317903
614,30,2,0.14896114601996954
614,30,3,0.13900099432649002
614,30,4,0.120265428672352
614,40,0,0.18037391304347825
614,40,1,0.19119945464219207
614,40,2,0.1646739176150941
614,40,3,0.14239047786161313
614,40,4,0.11296361709643236
616,10,0,0.271095652173913
616,10,1,0.4716459663474328
616,10,2,0.5582767641591172
616,10,3,0.5210195606580937
616,10,4,0.4232565474087905
616,20,0,0.36023188405797096
616,20,1,0.4661208931896781
616,20,2,0.5190286925581044
616,20,3,0.49915565805195566
616,20,4,0.4463478326689207
616,30,0,0.49421159420289856
616,30,1,0.5509734969406758
616,30,2,0.5960931519755048
616,30,3,0.5809644966953267
616,30,4,0.5546340683924577
616,40,0,0.4561536231884058
616,40,1,0.5107770517424848
616,40,2,0.5600268335562453
616,40,3,0.547105590788693
616,40,4,0.5299212797093404
618,10,0,0.38860289855072466
618,10,1,0.6370776802341048
618,10,2,0.71697075226487
618,10,3,0.6320549135604407
618,10,4,0.4335444315486703
618,20,0,0.6019536231884057
618,20,1,0.7369242983506252
618,20,2,0.7567138567138567
618,20,3,0.6920541615488097
618,20,4,0.5746623269583354
618,30,0,0.6207260869565216
618,30,1,0.719132415536047
618,30,2,0.7418325888914123
618,30,3,0.7172419555644682
618,30,4,0.647002994062337
618,40,0,0.6166347826086956
618,40,1,0.7008666699920192
618,40,2,0.7289301906948965
618,40,3,0.6916443152098529
618,40,4,0.6031610065432036
